epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.72451491355896,1.6950826034826392,0.29411764705882354,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,6,0.29411764705882354,1.0,0.45454545454545453,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,True
2,1.5045756915603021,1.3296722499763265,0.5,0.21639180409795103,0.31678486997635935,0.5908543922984356,0.0,0.0,0.0,6,0.5263157894736842,1.0,0.6896551724137931,10,0.0,0.0,0.0,3,0.4666666666666667,0.875,0.6086956521739131,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,True
3,1.1657189056126758,1.37075256319607,0.4411764705882353,0.23690476190476187,0.25058004640371234,0.5651162790697674,0.0,0.0,0.0,6,0.4444444444444444,0.8,0.5714285714285714,10,0.0,0.0,0.0,3,0.5,0.75,0.6,8,0.3333333333333333,0.2,0.25,5,0.0,0.0,0.0,2,False
4,1.0306933056224477,1.3573701143264771,0.35294117647058826,0.17391304347826086,0.1576576576576576,0.4230303030303031,0.0,0.0,0.0,6,0.46153846153846156,0.6,0.5217391304347826,10,0.0,0.0,0.0,3,0.4,0.75,0.5217391304347826,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
5,0.898776871507818,1.4911666095256806,0.35294117647058826,0.20753807595912857,0.15288788221970562,0.45616113744075826,0.0,0.0,0.0,6,0.4375,0.7,0.5384615384615384,10,0.0,0.0,0.0,3,0.36363636363636365,0.5,0.42105263157894735,8,0.5,0.2,0.2857142857142857,5,0.0,0.0,0.0,2,False
6,0.7633443411552545,1.694181157297948,0.5294117647058824,0.4474206349206349,0.4112554112554112,0.544967880085653,1.0,0.5,0.6666666666666666,6,0.8333333333333334,0.5,0.625,10,0.2,0.3333333333333333,0.25,3,0.38461538461538464,0.625,0.47619047619047616,8,0.5714285714285714,0.8,0.6666666666666666,5,0.0,0.0,0.0,2,False
7,0.5895272260362452,1.6566451123970396,0.4117647058823529,0.3125420875420875,0.25192519251925194,0.5053879310344829,0.5,0.5,0.5,6,0.5833333333333334,0.7,0.6363636363636364,10,0.2,0.3333333333333333,0.25,3,0.2857142857142857,0.25,0.26666666666666666,8,0.25,0.2,0.2222222222222222,5,0.0,0.0,0.0,2,False
8,0.4647568359368979,1.7113351507441086,0.5,0.34830447330447334,0.34615384615384615,0.5731441048034933,0.8,0.6666666666666666,0.7272727272727273,6,0.5833333333333334,0.7,0.6363636363636364,10,0.0,0.0,0.0,3,0.38461538461538464,0.625,0.47619047619047616,8,0.3333333333333333,0.2,0.25,5,0.0,0.0,0.0,2,False
9,0.3392593149095774,2.5124614509041696,0.5294117647058824,0.4301948051948052,0.41630901287553645,0.5327695560253699,1.0,0.3333333333333333,0.5,6,1.0,0.4,0.5714285714285714,10,0.2,0.3333333333333333,0.25,3,0.42857142857142855,0.75,0.5454545454545454,8,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,2,False
10,0.20146379820400417,2.4321671741747517,0.4411764705882353,0.37509968102073366,0.30537634408602143,0.5127388535031847,0.8,0.6666666666666666,0.7272727272727273,6,0.5,0.3,0.375,10,0.0,0.0,0.0,3,0.36363636363636365,0.5,0.42105263157894735,8,0.6666666666666666,0.8,0.7272727272727273,5,0.0,0.0,0.0,2,False
11,0.12448043326442741,2.7212833686659854,0.5,0.45995670995670995,0.37916219119226646,0.521875,1.0,0.6666666666666666,0.8,6,0.8,0.4,0.5333333333333333,10,0.4,0.6666666666666666,0.5,3,0.3076923076923077,0.5,0.38095238095238093,8,0.5,0.6,0.5454545454545454,5,0.0,0.0,0.0,2,False
12,0.07162713243089842,3.1259387790146693,0.5294117647058824,0.4905328589539115,0.42433862433862435,0.5427473583093181,0.8,0.6666666666666666,0.7272727272727273,6,1.0,0.3,0.46153846153846156,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.36363636363636365,0.5,0.42105263157894735,8,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,2,False
13,0.05323203269843802,4.207901556403993,0.47058823529411764,0.44098972922502333,0.3638253638253639,0.46232558139534885,1.0,0.6666666666666666,0.8,6,1.0,0.2,0.3333333333333333,10,0.5,0.6666666666666666,0.5714285714285714,3,0.3333333333333333,0.375,0.35294117647058826,8,0.4166666666666667,1.0,0.5882352941176471,5,0.0,0.0,0.0,2,False
14,0.024717483952149955,3.6208809235897634,0.47058823529411764,0.4497835497835498,0.35031847133757954,0.45362718089990817,0.8,0.6666666666666666,0.7272727272727273,6,1.0,0.4,0.5714285714285714,10,1.0,0.3333333333333333,0.5,3,0.3333333333333333,0.5,0.4,8,0.42857142857142855,0.6,0.5,5,0.0,0.0,0.0,2,False
15,0.037841769480710906,3.405826315438561,0.4411764705882353,0.38055555555555554,0.30686695278969967,0.5092783505154639,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,1.0,0.5,0.6666666666666666,10,0.2,0.3333333333333333,0.25,3,0.25,0.375,0.3,8,0.4,0.4,0.4,5,0.0,0.0,0.0,2,False
16,0.024398202840426955,3.786883284932628,0.4117647058823529,0.3180926916221034,0.2552026286966047,0.5087719298245614,0.8,0.6666666666666666,0.7272727272727273,6,0.7,0.7,0.7,10,0.0,0.0,0.0,3,0.1111111111111111,0.125,0.11764705882352941,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
17,0.020560364188000824,4.03561589666043,0.4411764705882353,0.4085725677830942,0.3083511777301927,0.46571428571428575,0.8,0.6666666666666666,0.7272727272727273,6,1.0,0.6,0.75,10,0.5,0.3333333333333333,0.4,3,0.18181818181818182,0.25,0.21052631578947367,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
18,0.023945765914906974,3.8176099586844536,0.47058823529411764,0.3811942959001782,0.3383783783783785,0.4937560038424592,1.0,0.6666666666666666,0.8,6,1.0,0.7,0.8235294117647058,10,0.0,0.0,0.0,3,0.25,0.375,0.3,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
19,0.011475906010221507,4.835885428060839,0.38235294117647056,0.3659790501895765,0.2523560209424084,0.38999055712936725,1.0,0.5,0.6666666666666666,6,1.0,0.3,0.46153846153846156,10,0.25,0.3333333333333333,0.2857142857142857,3,0.18181818181818182,0.25,0.21052631578947367,8,0.4444444444444444,0.8,0.5714285714285714,5,0.0,0.0,0.0,2,False
20,0.010815511569407217,4.038738485065165,0.47058823529411764,0.38040935672514625,0.33478260869565213,0.5024390243902439,1.0,0.6666666666666666,0.8,6,0.75,0.6,0.6666666666666666,10,0.0,0.0,0.0,3,0.2727272727272727,0.375,0.3157894736842105,8,0.42857142857142855,0.6,0.5,5,0.0,0.0,0.0,2,False
21,0.025745654634315863,4.269205448925084,0.5,0.3712918660287081,0.36132596685082874,0.5462012320328542,0.8,0.6666666666666666,0.7272727272727273,6,0.7777777777777778,0.7,0.7368421052631579,10,0.0,0.0,0.0,3,0.3333333333333333,0.5,0.4,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
22,0.009496849966128157,6.009422128415634,0.38235294117647056,0.3641546362134598,0.2570239334027056,0.4285714285714285,1.0,0.5,0.6666666666666666,6,1.0,0.4,0.5714285714285714,10,0.2,0.3333333333333333,0.25,3,0.2222222222222222,0.25,0.23529411764705882,8,0.375,0.6,0.46153846153846156,5,0.0,0.0,0.0,2,False
23,0.007601421828461973,5.098150033032888,0.4411764705882353,0.3573232323232323,0.30086580086580084,0.47562189054726356,1.0,0.5,0.6666666666666666,6,1.0,0.6,0.75,10,0.0,0.0,0.0,3,0.2857142857142857,0.5,0.36363636363636365,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
24,0.006934053155018406,5.076700609075616,0.4117647058823529,0.3823099415204678,0.2750533049040512,0.45953757225433534,1.0,0.5,0.6666666666666666,6,1.0,0.6,0.75,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.18181818181818182,0.25,0.21052631578947367,8,0.2857142857142857,0.4,0.3333333333333333,5,0.0,0.0,0.0,2,False
25,0.016458820023849467,5.053119991721039,0.3235294117647059,0.3156593406593407,0.18795430944963665,0.41480206540447495,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.75,0.3,0.42857142857142855,10,0.5,0.3333333333333333,0.4,3,0.25,0.25,0.25,8,0.2,0.2,0.2,5,0.0,0.0,0.0,2,False
26,0.014108658243570273,5.235550982329091,0.4117647058823529,0.3507278669043375,0.26486486486486494,0.4978902953586497,1.0,0.5,0.6666666666666666,6,0.8571428571428571,0.6,0.7058823529411765,10,0.2,0.3333333333333333,0.25,3,0.25,0.375,0.3,8,0.16666666666666666,0.2,0.18181818181818182,5,0.0,0.0,0.0,2,False
27,0.005284327720987722,5.835745835919207,0.4117647058823529,0.38389694041867956,0.26724137931034486,0.40058765915768857,1.0,0.6666666666666666,0.8,6,0.8,0.4,0.5333333333333333,10,0.5,0.3333333333333333,0.4,3,0.26666666666666666,0.5,0.34782608695652173,8,0.25,0.2,0.2222222222222222,5,0.0,0.0,0.0,2,False
28,0.0019724370802743415,5.775594225717599,0.3235294117647059,0.289044289044289,0.17510548523206748,0.3567567567567568,1.0,0.6666666666666666,0.8,6,1.0,0.3,0.46153846153846156,10,0.0,0.0,0.0,3,0.21428571428571427,0.375,0.2727272727272727,8,0.2,0.2,0.2,5,0.0,0.0,0.0,2,False
29,0.00029927210007464064,6.135317944683929,0.3235294117647059,0.28513708513708513,0.1698513800424628,0.36555023923444974,1.0,0.5,0.6666666666666666,6,1.0,0.4,0.5714285714285714,10,0.0,0.0,0.0,3,0.21428571428571427,0.375,0.2727272727272727,8,0.2,0.2,0.2,5,0.0,0.0,0.0,2,False
30,0.009094987443243765,5.4757344903411544,0.47058823529411764,0.39636752136752135,0.3318777292576418,0.48050579557428874,1.0,0.5,0.6666666666666666,6,1.0,0.5,0.6666666666666666,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.75,0.46153846153846156,8,0.3333333333333333,0.2,0.25,5,0.0,0.0,0.0,2,False
31,0.0030569681948645205,5.059265534611169,0.38235294117647056,0.2951152390780874,0.2281081081081081,0.5185546875,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.7142857142857143,0.5,0.5882352941176471,10,0.0,0.0,0.0,3,0.2727272727272727,0.375,0.3157894736842105,8,0.2,0.2,0.2,5,0.0,0.0,0.0,2,False
32,0.01950584818571797,5.07258634606919,0.5,0.426208867385338,0.37173913043478257,0.5193717277486911,1.0,0.5,0.6666666666666666,6,0.8571428571428571,0.6,0.7058823529411765,10,0.25,0.3333333333333333,0.2857142857142857,3,0.35714285714285715,0.625,0.45454545454545453,8,0.5,0.4,0.4444444444444444,5,0.0,0.0,0.0,2,False
33,0.026515492608702992,6.032250013481269,0.3235294117647059,0.315980315980316,0.19298245614035092,0.3529411764705884,0.6,0.5,0.5454545454545454,6,1.0,0.3,0.46153846153846156,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.3,0.375,0.3333333333333333,8,0.25,0.2,0.2222222222222222,5,0.0,0.0,0.0,2,False
34,0.009036296104904242,6.749819520671222,0.29411764705882354,0.28465608465608466,0.14554973821989525,0.3556851311953352,1.0,0.3333333333333333,0.5,6,0.5,0.2,0.2857142857142857,10,0.16666666666666666,0.3333333333333333,0.2222222222222222,3,0.25,0.375,0.3,8,0.4,0.4,0.4,5,0.0,0.0,0.0,2,False
35,0.0008344680741762627,5.343097358643974,0.5,0.4231060606060606,0.37648327939590076,0.6015625,1.0,0.5,0.6666666666666666,6,0.8,0.8,0.8,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.375,0.375,0.375,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
36,0.00012279641234933726,5.249773613398057,0.4411764705882353,0.34976962608541556,0.28460686600221485,0.5127388535031847,1.0,0.3333333333333333,0.5,6,0.6666666666666666,0.8,0.7272727272727273,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.2727272727272727,0.375,0.3157894736842105,8,0.25,0.2,0.2222222222222222,5,0.0,0.0,0.0,2,False
