epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,5.834002872011554,6.507418366418074,-0.017010018770275304,0.41867946855331295,0.4330438037717456,0.2917001436005777,-1.0078131903463334,11.592838608151782,-13.608464988844448,0.05970149253731343,0.05970149253731343,6.034135818481445,6.2671747785626035,6.710315021278214,-0.017594605477266656,0.4098272919324261,0.4292910870194511,0.31335873892813015,-1.0453953020500415,11.946237618240293,-14.037028222340375,0.030303030303030304,0.030303030303030304,5.760033240944448,True
2,3.25e-05,5.755526805991557,6.418695283092753,0.010533052757535355,0.4872777430791065,0.5008612673375328,0.2877763402995778,-0.4193488092564825,12.134416108587532,-12.973113727100495,0.08955223880597014,0.08955223880597014,5.950803863468455,6.167713078585538,6.600670389523708,0.015388121425539691,0.664766271267796,0.6734273531347282,0.3083856539292769,-0.4783948551524769,12.4248953346762,-13.381685044981154,0.0,0.0,5.659763133887089,False
3,4.375e-05,5.618907885764962,6.323343203125879,0.03971248633905189,0.6186052536314776,0.6084772424031479,0.2809453942882481,0.214360891883053,12.60099003997922,-12.172268256213112,0.11940298507462686,0.11940298507462686,5.810971531939151,6.249902233932957,6.740641704583194,-0.026813250021532564,0.5907494271345419,0.6380719981928453,0.31249511169664784,-1.4844056909734553,11.402917046808607,-14.371728428755517,0.030303030303030304,0.030303030303030304,5.746228801481651,True
4,5.4999999999999995e-05,5.163914815703435,5.899085722887753,0.16424845484620842,0.6948852093311539,0.6855343603975382,0.2581957407851717,0.5390315909883869,12.052869262316365,-10.974806080339592,0.1044776119402985,0.1044776119402985,5.359973841994556,6.438400514198072,7.090663431574156,-0.13622076249171555,0.24275147904815988,0.19235994063166661,0.32192002570990363,-2.4651468305876763,10.565619358239084,-15.495913019414436,0.06060606060606061,0.06060606060606061,5.946238526039654,True
5,6.625e-05,4.14095350521714,5.057077283098608,0.3858040404922882,0.6805348080404302,0.685114376105329,0.207047675260857,0.6379843469875962,10.470663159614329,-9.194694465639138,0.19402985074626866,0.19402985074626866,4.519036482341254,6.732098853949345,7.787703216481243,-0.3705906447979499,0.5127118406259501,0.5132391098909362,0.3366049426974672,-4.0611515478654345,8.962951778095903,-17.085254873826774,0.15151515151515152,0.15151515151515152,6.2427588668209735,True
6,7.75e-05,3.5093976454948312,4.743294329092756,0.45965900005457416,0.6843579540544785,0.6766546925051143,0.17546988227474156,0.5616134209419364,9.793074317699649,-8.669847475815775,0.3283582089552239,0.3283582089552239,3.9683168140809926,7.145705013564139,8.572072260853172,-0.6605831426603941,-0.12284306778874088,-0.3920925619147211,0.35728525067820693,-5.401777650370742,7.643818189945379,-18.447373490686864,0.18181818181818182,0.18181818181818182,6.6787635100309295,True
7,8.875e-05,3.1792330065769936,4.5254902900498575,0.5081427824668496,0.71510246762691,0.7355724889264676,0.15896165032884968,0.36238367521940773,9.203860998824128,-8.479093648385314,0.373134328358209,0.373134328358209,3.6550941751964054,6.978800325682669,8.33413303890657,-0.5696753414252782,0.3574851826319494,0.5261413010308651,0.34894001628413346,-5.063080700961026,7.91191017034988,-18.03807157227193,0.18181818181818182,0.18181818181818182,6.513273052639808,True
8,0.0001,3.062502540759186,4.462663632894889,0.5217047352369122,0.7248669449883649,0.7366324492829958,0.1531251270379593,0.3205271194230265,9.04475750497804,-8.403703266131988,0.43283582089552236,0.43283582089552236,3.5351521776683295,7.416985555128618,8.954992839145547,-0.8122556561762722,0.441705886018771,0.43867449875758113,0.3708492777564309,-6.020518577460087,6.972559702366413,-19.013596857286586,0.21212121212121213,0.21212121212121213,6.938035642440346,True
9,9.998052800596113e-05,2.979678990235969,4.379719204962347,0.539318991242151,0.7362063685655009,0.7482120161967647,0.14898394951179844,0.30279174135692083,8.866501983920024,-8.26091850120618,0.43283582089552236,0.43283582089552236,3.4182853100904778,7.899050481391676,9.559926136414335,-1.0653708898895373,0.39757527202159143,0.34735379523470805,0.3949525240695838,-6.88261857177272,6.121763467486409,-19.887000611031848,0.12121212121212122,0.12121212121212122,7.412029950004635,False
10,9.992212734338192e-05,2.7358436264208894,4.161358887866365,0.584110344406626,0.7653885099605521,0.7685712547429079,0.13679218132104448,0.24093247527506814,8.383514008493469,-7.901649057943333,0.4925373134328358,0.4925373134328358,3.2661493315625547,8.090828234499151,9.801439956559618,-1.1710446017017775,0.20035834935874272,0.2148131044336207,0.40454141172495756,-7.205097100951455,5.818922381340996,-20.229116583243904,0.12121212121212122,0.12121212121212122,7.611335729348069,False
11,9.982484395882215e-05,2.673910158783642,4.042776458320645,0.6074750834214087,0.7808077662620923,0.7797908351204975,0.1336955079391821,0.2743445261200862,8.179920538189329,-7.631231485949156,0.5223880597014925,0.5223880597014925,3.1051172733306887,8.358863841403615,10.085888564348565,-1.2988853307098416,0.18412163211280191,0.1255031319974898,0.4179431920701807,-7.588604721156034,5.432970106547827,-20.610179548859893,0.09090909090909091,0.09090909090909091,7.8510715137527445,False
