cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,6.4720253603799005,7,5.186311074665615
1,6.375,7.48938912153244,8,3.169351279735565
2,12.6,10.1658766746521,5,2.602298450469971
3,16.428571428571427,11.822744505746025,7,4.634567124503
4,18.857142857142858,14.23579216003418,7,4.852311270577567
