fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,17.733861028928967,22.639918769710995,0.3345191220810002,0.6240610495414362,0.6207758573424822,0.17733861028928966,-5.30014034908484,37.840988360564005,-48.44126905873369,0.2647058823529412,0.35294117647058826,17.87678669691086
2,17.27694137168653,22.05095599281574,0.3600512967015961,0.6273601480510315,0.7077665573393143,0.1727694137168653,-4.726372877756755,37.48904514251867,-46.941790898032174,0.2727272727272727,0.3333333333333333,18.686586749802032
3,17.082945317933053,22.326470477285184,0.20045008108882034,0.5308713149116796,0.568511801519664,0.17082945317933051,1.640200744975697,45.281836684976525,-42.00143519502514,0.18181818181818182,0.42424242424242425,17.257611271016525
