epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,is_best
1,30.14180787309485,24.04985207287651,24.545237627896395,29.009515719255965,-0.3498527534185041,0.09488142349630427,0.44730963888708547,0.24545237627896394,-14.769769032796225,34.167703331610234,-63.70724139720269,0.12121212121212122,0.18181818181818182,True
2,24.687663908621566,17.45197530790712,18.27868552641435,23.00703110900145,0.15096303542556888,0.7206895173721445,0.6577393604743109,0.1827868552641435,-11.688869606364857,27.151477095899903,-50.529216308629614,0.12121212121212122,0.48484848484848486,True
3,10.20685450663021,13.729099244782418,12.640083211841006,15.902883019654874,0.5943446876407665,0.773320425891715,0.7342440404785766,0.12640083211841005,-1.5038970166986638,29.526065201056777,-32.533859234454106,0.3333333333333333,0.45454545454545453,True
4,8.309083859125773,12.345477358500164,12.209047758218015,15.128902260341091,0.6328696626088608,0.8147641446171972,0.7467995131269791,0.12209047758218014,-4.380566734256166,24.001852025924972,-32.7629854944373,0.2727272727272727,0.5151515151515151,True
5,6.89016090661139,11.569486010435856,11.884774389592083,15.771761455875694,0.6010064833140589,0.7945932739680374,0.7796111483148043,0.11884774389592083,2.774088405298464,33.20480961792737,-27.65663280733044,0.2727272727272727,0.6060606060606061,True
6,6.360283123557247,11.949325974059827,12.349282345085433,17.084727940833055,0.5318106031046466,0.7529832128031151,0.7201819111123658,0.12349282345085433,-4.609342626549981,27.635003888432287,-36.85368914153225,0.3939393939393939,0.5454545454545454,False
7,6.322002792035911,10.978971241866097,11.009488651246736,15.036221545445844,0.6373540169943386,0.8061243002591378,0.7861399940919734,0.11009488651246736,1.8823682936755093,31.12151191390183,-27.356775326550814,0.3939393939393939,0.6060606060606061,True
8,6.346201955619736,11.896008965418194,12.319474507461894,16.330848549683594,0.5722175715319588,0.77596176432249,0.71449009684509,0.12319474507461894,-4.119645579294725,26.853634474416967,-35.092925633006416,0.30303030303030304,0.42424242424242425,False
9,5.740851870579506,11.157971092426415,11.180584875020115,15.941124620904274,0.5923913863938791,0.7803232783235381,0.7342440404785766,0.11180584875020115,-2.139503345345006,28.82241631230707,-33.10142300299708,0.24242424242424243,0.6060606060606061,False
10,5.414005143369608,12.659408380046035,12.517447240424879,17.172465319031044,0.5269895505103801,0.7483217142003675,0.6986526377877134,0.12517447240424878,-0.52079489736846,33.12175513861984,-34.16334493335676,0.2727272727272727,0.5151515151515151,False
