epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,6.232376618171806,6.751990987615994,-0.02123164699170088,0.22381651969736915,0.21507076075971854,0.31161883090859027,-1.0429714758004716,12.03209329998288,-14.11803625158382,0.029850746268656716,0.029850746268656716,6.437771503960908,5.524874008063114,6.276263311757476,-0.033272063339930824,0.44168423876705326,0.4252919212655865,0.2762437004031557,-1.2306408015164463,10.832041321935222,-13.293322924968116,0.09090909090909091,0.09090909090909091,5.023954124161691,True
2,3.25e-05,6.193646523489881,6.695383643183094,-0.004179822945035161,0.18505164669063792,0.1528618632557449,0.30968232617449404,-0.5933434998811181,12.477976531084183,-13.66466353084642,0.029850746268656716,0.029850746268656716,6.37495869024476,5.316781405246619,6.091233614638895,0.026753414430861988,0.6360376980258842,0.6604099313658832,0.26583907026233095,-0.2530913930950743,11.675416385454938,-12.181599171645086,0.18181818181818182,0.18181818181818182,4.8381956247782165,True
3,4.375e-05,6.029062868943855,6.540376515837252,0.04177817628365166,0.7225153704409564,0.7083013056642145,0.30145314344719276,0.06958390705621065,12.887996351670711,-12.748828537558289,0.029850746268656716,0.029850746268656716,6.199887966042135,4.8806171272740215,5.693355500221595,0.14974541690618326,0.8113288063241402,0.8165403646065224,0.2440308563637011,0.5961410493561716,11.693776790037054,-10.50149469132471,0.18181818181818182,0.18181818181818182,4.433755680241368,True
4,5.4999999999999995e-05,5.047565317865628,5.6311449261584,0.2896801254400072,0.870609575801222,0.8164767775939539,0.2523782658932814,0.5599360537173143,11.542280559196852,-10.422408451762225,0.08955223880597014,0.08955223880597014,5.139867253090019,2.3852614561716714,3.323395433132847,0.7102813759463715,0.8659116585041394,0.8629937802968093,0.11926307280858357,0.9279730319976807,7.182745243959329,-5.326799179963968,0.36363636363636365,0.36363636363636365,1.989225090529318,True
5,6.625e-05,2.2172610439471345,3.2372834402811472,0.765241131148159,0.8955144546311912,0.869404347624666,0.11086305219735673,0.5280382668794091,6.7881382490959625,-5.732061715337145,0.5074626865671642,0.5074626865671642,2.8606990429892467,2.74285445430062,3.7898652775635897,0.6232442230164887,0.8394029036761385,0.8732235938603743,0.137142722715031,0.22116358713670212,7.6366405202572185,-7.194313345983815,0.42424242424242425,0.42424242424242425,2.26727380129424,True
6,7.75e-05,1.7804744119074807,2.5286746121573644,0.8567658901598558,0.9306307477409325,0.8890671599225456,0.08902372059537403,0.34766693079649513,5.2568010331096575,-4.561467171516667,0.582089552238806,0.582089552238806,2.3063861135226578,2.690577973018993,3.691522943307031,0.6425432352103323,0.8383844373431629,0.8935155191258064,0.13452889865094966,0.012293725302725128,7.2476385716169025,-7.223051121011452,0.3333333333333333,0.3333333333333333,2.246545562870575,False
7,8.875e-05,1.3903741213812757,2.0078035115866375,0.9096968342143764,0.9585807365748137,0.9351937572357814,0.06951870606906378,0.3942918297070176,4.252958367233657,-3.464374707819622,0.6567164179104478,0.6567164179104478,1.9449485131164095,2.511919429807952,3.6469763703416977,0.6511182313491272,0.8501891376147748,0.885298127902615,0.1255959714903976,0.3363010052478675,7.453918495342108,-6.781316484846372,0.42424242424242425,0.42424242424242425,2.0398994388002336,True
8,0.0001,1.1712408314889937,1.6344124561380493,0.9401610610957211,0.972989408435593,0.9561367526334215,0.058562041574449684,0.24704786201021564,3.413689415455404,-2.919593691434973,0.6865671641791045,0.6865671641791045,1.7364479911861135,2.4952865911252573,3.51084686645541,0.6766773343107946,0.8647306411208268,0.904080736412767,0.12476432955626286,0.13149547938144568,7.007927104613059,-6.7449361458501675,0.3939393939393939,0.3939393939393939,2.030348471258626,False
9,9.995288696830197e-05,0.9052423923762877,1.208222945619029,0.9672994757435681,0.9849595869099846,0.9788600026541655,0.045262119618814385,0.12261899816456126,2.4785090497689297,-2.233271053439807,0.7910447761194029,0.7910447761194029,1.463246456188942,2.0567525643290896,2.7985257921385247,0.7945666235309494,0.9127906574684197,0.9179999909336833,0.10283762821645448,-0.7285280895955635,4.5674606158418545,-6.024516795032982,0.48484848484848486,0.48484848484848486,1.6062582662611298,True
10,9.98116375555414e-05,0.7400257053659923,0.975989777032607,0.978662128558299,0.9903354504332857,0.9812603459662159,0.037001285268299614,0.15135657609398687,2.041153603679913,-1.7384404514919396,0.8507462686567164,0.8507462686567164,1.329791465090282,1.9935052340680903,2.891413321936897,0.7807029791617554,0.9157875246256709,0.9141428481146341,0.09967526170340452,-1.0460386005314914,4.237270099285766,-6.329347300348749,0.5757575757575758,0.5757575757575758,1.5830056095928555,True
