cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,48.86490685599191,7,48.86490685599191
1,13.571428571428571,48.84977803911482,7,35.27834946768625
2,36.833333333333336,48.95079485575358,6,12.138596216837565
3,55.57142857142857,49.06757354736328,7,6.50385502406529
4,72.57142857142857,49.30319895063128,7,23.268229620797293
