epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
1,1.4914734469124333,1.5464777202317208,0.36363636363636365,0.2723076923076923,0.20527522935779818,0.4055584148224395,0.3157894736842105,0.8571428571428571,0.46153846153846156,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.4,0.6666666666666666,0.5,6,0.5,0.3333333333333333,0.4,6,True
2,1.1865219507644427,1.5978458714981874,0.3333333333333333,0.23942528735632185,0.16455696202531656,0.31747673216132377,0.2727272727272727,0.8571428571428571,0.41379310344827586,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.5,0.16666666666666666,0.25,6,False
3,0.9863948714673816,1.731116243322013,0.24242424242424243,0.21007911936704504,0.0350877192982455,0.2773722627737226,0.16666666666666666,0.2857142857142857,0.21052631578947367,7,0.125,0.1111111111111111,0.11764705882352941,9,0.0,0.0,0.0,5,0.4,0.6666666666666666,0.5,6,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,False
4,0.8217430707827136,2.0710008644654105,0.2727272727272727,0.22999999999999998,0.07476635514018681,0.3338788870703765,0.2777777777777778,0.7142857142857143,0.4,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.5,0.5,0.5,6,0.5,0.16666666666666666,0.25,6,False
5,0.665809663670573,2.282413256385674,0.18181818181818182,0.20777777777777776,-0.03604651162790695,0.21334922526817635,0.09090909090909091,0.14285714285714285,0.1111111111111111,7,0.1111111111111111,0.1111111111111111,0.1111111111111111,9,0.14285714285714285,0.2,0.16666666666666666,5,0.5,0.3333333333333333,0.4,6,0.5,0.16666666666666666,0.25,6,False
6,0.5780856213166345,2.419969180905768,0.2727272727272727,0.2733882783882784,0.09999999999999987,0.3079688436189335,0.1111111111111111,0.14285714285714285,0.125,7,0.25,0.1111111111111111,0.15384615384615385,9,0.2,0.4,0.26666666666666666,5,0.5,0.6666666666666666,0.5714285714285714,6,0.5,0.16666666666666666,0.25,6,False
7,0.5090071381398694,2.6494614898604625,0.2727272727272727,0.2758354218880535,0.07476635514018681,0.34985074626865675,0.1111111111111111,0.14285714285714285,0.125,7,0.2,0.2222222222222222,0.21052631578947367,9,0.25,0.2,0.2222222222222222,5,0.5,0.6666666666666666,0.5714285714285714,6,0.5,0.16666666666666666,0.25,6,False
8,0.4632288071646619,3.0174421028025926,0.21212121212121213,0.21658730158730158,0.006944444444444531,0.2344322344322345,0.1111111111111111,0.14285714285714285,0.125,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,0.2222222222222222,0.4,0.2857142857142857,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
9,0.3707163684107178,3.093262927157709,0.2727272727272727,0.2733333333333333,0.07368421052631569,0.34708875070661394,0.23076923076923078,0.42857142857142855,0.3,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,0.25,0.2,0.2222222222222222,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.3333333333333333,0.4,6,False
10,0.3206104808000486,3.0995985426671915,0.24242424242424243,0.23690476190476187,0.04181184668989546,0.2936979785969084,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,0.25,0.2,0.2222222222222222,5,0.3,0.5,0.375,6,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,False
11,0.3183107646664058,3.4435691291596884,0.24242424242424243,0.2211425289686159,0.028268551236749095,0.2021078735275883,0.16666666666666666,0.14285714285714285,0.15384615384615385,7,0.2857142857142857,0.4444444444444444,0.34782608695652173,9,0.16666666666666666,0.2,0.18181818181818182,5,0.25,0.16666666666666666,0.2,6,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,False
