epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.24242424242424243,0.08412447257383966,-0.0141364474492931,0.005830903790087438,0.25,0.08333333333333333,0.125,12,0.24193548387096775,0.8823529411764706,0.379746835443038,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.9951073079398184,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6801836689313253,True
2,3.25e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.9205580234527588,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6708698179207596,False
3,4.375e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8513562480608622,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6814805266903896,False
4,5.4999999999999995e-05,0.19696969696969696,0.08754208754208755,0.03530060672917812,-0.009355883411299004,0.0,0.0,0.0,12,0.3,0.17647058823529413,0.2222222222222222,17,0.17857142857142858,1.0,0.30303030303030304,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8441773338751359,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.7173244546441471,False
5,6.625e-05,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8221434596813086,0.058823529411764705,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.058823529411764705,1.0,0.1111111111111111,2,0.7564834452142902,False
6,7.75e-05,0.12121212121212122,0.04871475953565505,-0.04847986852917008,-0.01611170784103133,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.12280701754385964,0.7,0.208955223880597,10,0.1111111111111111,0.06666666666666667,0.08333333333333333,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7932939356023615,0.058823529411764705,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.058823529411764705,1.0,0.1111111111111111,2,0.7858780192393883,False
7,8.875e-05,0.22727272727272727,0.10342555994729907,0.017513134851138257,0.019588638589618013,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.25,0.3,0.2727272727272727,10,0.2222222222222222,0.8,0.34782608695652173,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7777250596971222,0.058823529411764705,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.058823529411764705,1.0,0.1111111111111111,2,0.8042046434739056,False
8,0.0001,0.15151515151515152,0.059964726631393295,-0.06913508822678627,-0.004911591355599265,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.058823529411764705,0.1,0.07407407407407407,10,0.1875,0.6,0.2857142857142857,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.779458613467939,0.058823529411764705,0.024691358024691357,-0.025447690857681504,0.011501597444089517,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.08,1.0,0.14814814814814814,2,0.7626454128938562,False
9,9.998052800596113e-05,0.3333333333333333,0.1851851851851852,0.1543389633080955,0.3325334247514571,0.0,0.0,0.0,12,0.45161290322580644,0.8235294117647058,0.5833333333333334,17,0.19230769230769232,0.5,0.2777777777777778,10,0.3333333333333333,0.2,0.25,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.6799578836469939,0.23529411764705882,0.2113997113997114,0.10976837865055389,0.5062240663900415,0.2222222222222222,0.6666666666666666,0.3333333333333333,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.3333333333333333,0.4,0.36363636363636365,5,0.4,1.0,0.5714285714285714,2,0.5424090928891125,True
10,9.992212734338192e-05,0.3333333333333333,0.27456671982987774,0.14512805416544006,0.4480540366677388,0.0,0.0,0.0,12,0.425,1.0,0.5964912280701754,17,0.13333333333333333,0.2,0.16,10,0.14285714285714285,0.06666666666666667,0.09090909090909091,15,0.0,0.0,0.0,9,1.0,0.6666666666666666,0.8,3,0.5290386792385217,0.29411764705882354,0.2584045584045584,0.19605911330049253,0.5804255319148937,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,0.0,0.0,0.0,10,0.3,1.0,0.46153846153846156,3,0.0,0.0,0.0,8,0.2,0.2,0.2,5,0.2857142857142857,1.0,0.4444444444444444,2,0.5340499248574762,True
11,9.982484395882215e-05,0.4696969696969697,0.4713203463203463,0.32357247437774506,0.5963302752293578,0.0,0.0,0.0,12,0.4358974358974359,1.0,0.6071428571428571,17,0.18181818181818182,0.2,0.19047619047619047,10,0.5714285714285714,0.26666666666666666,0.36363636363636365,15,0.8333333333333334,0.5555555555555556,0.6666666666666666,9,1.0,1.0,1.0,3,0.43928269039500845,0.3235294117647059,0.33375420875420875,0.2020408163265306,0.5806167400881057,0.25,0.6666666666666666,0.36363636363636365,6,0.0,0.0,0.0,10,0.2,0.3333333333333333,0.25,3,1.0,0.125,0.2222222222222222,8,0.36363636363636365,0.8,0.5,5,1.0,0.5,0.6666666666666666,2,0.48726255537248125,True
12,9.96887543897155e-05,0.5757575757575758,0.5652055621499692,0.4598070739549839,0.7071005917159763,0.0,0.0,0.0,12,0.4473684210526316,1.0,0.6181818181818182,17,0.2857142857142857,0.2,0.23529411764705882,10,1.0,0.5333333333333333,0.6956521739130435,15,0.8,0.8888888888888888,0.8421052631578947,9,1.0,1.0,1.0,3,0.3408222238222758,0.38235294117647056,0.3253968253968254,0.26163391933815927,0.5989110707803993,0.26666666666666666,0.6666666666666666,0.38095238095238093,6,0.0,0.0,0.0,10,0.5,0.6666666666666666,0.5714285714285714,3,0.75,0.375,0.5,8,0.36363636363636365,0.8,0.5,5,0.0,0.0,0.0,2,0.4782919350208021,False
13,9.951396570415405e-05,0.7121212121212122,0.7403021442495126,0.6386167146974063,0.823181049069374,0.875,0.5833333333333334,0.7,12,0.5714285714285714,0.9411764705882353,0.7111111111111111,17,0.375,0.3,0.3333333333333333,10,1.0,0.6,0.75,15,0.9,1.0,0.9473684210526315,9,1.0,1.0,1.0,3,0.27842763698462286,0.47058823529411764,0.4077964519140989,0.3571428571428571,0.6465028355387523,0.4,0.6666666666666666,0.5,6,1.0,0.4,0.5714285714285714,10,0.5,0.6666666666666666,0.5714285714285714,3,0.5,0.25,0.3333333333333333,8,0.3333333333333333,0.8,0.47058823529411764,5,0.0,0.0,0.0,2,0.47942317382377736,True
14,9.930061541665266e-05,0.803030303030303,0.832570515737833,0.7538726333907056,0.8815244407622204,0.7272727272727273,0.6666666666666666,0.6956521739130435,12,0.6363636363636364,0.8235294117647058,0.717948717948718,17,0.8571428571428571,0.6,0.7058823529411765,10,1.0,0.8666666666666667,0.9285714285714286,15,0.9,1.0,0.9473684210526315,9,1.0,1.0,1.0,3,0.24968443801908782,0.47058823529411764,0.3853383458646616,0.35511064278187565,0.6465028355387523,0.38461538461538464,0.8333333333333334,0.5263157894736842,6,0.75,0.3,0.42857142857142855,10,0.25,0.3333333333333333,0.2857142857142857,3,0.75,0.375,0.5,8,0.4444444444444444,0.8,0.5714285714285714,5,0.0,0.0,0.0,2,0.47891650322605583,False
15,9.904887137995989e-05,0.8787878787878788,0.9028939400990218,0.84987205004265,0.9282218597063622,0.7142857142857143,0.8333333333333334,0.7692307692307693,12,0.8125,0.7647058823529411,0.7878787878787878,17,1.0,0.9,0.9473684210526315,10,1.0,0.9333333333333333,0.9655172413793104,15,0.9,1.0,0.9473684210526315,9,1.0,1.0,1.0,3,0.20943334278735248,0.47058823529411764,0.49762329174093883,0.368421052631579,0.6472332015810276,1.0,0.6666666666666666,0.8,6,0.8,0.4,0.5333333333333333,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,3,0.3333333333333333,0.125,0.18181818181818182,8,0.3333333333333333,0.8,0.47058823529411764,5,1.0,0.5,0.6666666666666666,2,0.5152708811356741,True
16,9.875893165300025e-05,0.8787878787878788,0.9059746139542404,0.8506787330316742,0.9298245614035088,0.631578947368421,1.0,0.7741935483870968,12,0.9090909090909091,0.5882352941176471,0.7142857142857143,17,1.0,0.9,0.9473684210526315,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.18627904770952283,0.6176470588235294,0.6168317793317794,0.5332629355860613,0.7238578680203045,0.8,0.6666666666666666,0.7272727272727273,6,0.8333333333333334,0.5,0.625,10,0.2857142857142857,0.6666666666666666,0.4,3,0.7142857142857143,0.625,0.6666666666666666,8,0.5,0.8,0.6153846153846154,5,1.0,0.5,0.6666666666666666,2,0.5086910278919865,True
