fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,precision_c5,recall_c5,f1_c5,support_c5,loss
1,0.35294117647058826,0.1626984126984127,0.09223300970873793,0.06682577565632464,1.0,0.3333333333333333,0.5,6,0.3125,1.0,0.47619047619047616,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.7202131376546972
2,0.3333333333333333,0.13535353535353534,0.1135531135531136,0.014625228519195566,0.2222222222222222,0.3333333333333333,0.26666666666666666,6,0.375,1.0,0.5454545454545454,9,0.0,0.0,0.0,5,0.0,0.0,0.0,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,0.676504499563063
3,0.30303030303030304,0.15288220551378445,0.12658227848101278,0.0,0.18181818181818182,0.6666666666666666,0.2857142857142857,6,0.5454545454545454,0.75,0.631578947368421,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7246157959254101
