epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.26865671641791045,0.07228915662650602,-0.014210688909484182,-0.011441283966311833,0.0,0.0,0.0,12,0.28125,0.9473684210526315,0.43373493975903615,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.8353891127145112,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7315562590204104,True
2,3.25e-05,0.2835820895522388,0.07364341085271318,0.0,0.0,0.0,0.0,0.0,12,0.2835820895522388,1.0,0.4418604651162791,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.8123218217892433,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7057245480893838,False
3,4.375e-05,0.2835820895522388,0.07364341085271318,0.0,0.0,0.0,0.0,0.0,12,0.2835820895522388,1.0,0.4418604651162791,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7790365014503251,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7052748676502343,False
4,5.4999999999999995e-05,0.2835820895522388,0.07539682539682539,0.006794317479925982,-0.023399415014624614,0.0,0.0,0.0,12,0.2923076923076923,1.0,0.4523809523809524,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7664556332488558,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7232325815191173,False
5,6.625e-05,0.14925373134328357,0.07381642512077295,0.01749421147414465,0.05086192182966376,0.0,0.0,0.0,12,0.5,0.15789473684210525,0.24,19,0.11475409836065574,0.875,0.2028985507246377,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7531546991262863,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7485646468822402,False
6,7.75e-05,0.11940298507462686,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.11940298507462686,1.0,0.21333333333333335,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7405020662208102,0.12121212121212122,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.12121212121212122,1.0,0.21621621621621623,4,0.0,0.0,0.0,2,0.771200787960881,False
7,8.875e-05,0.11940298507462686,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.11940298507462686,1.0,0.21333333333333335,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7426413221145743,0.18181818181818182,0.05263157894736842,0.002239641657334812,0.0,0.1875,1.0,0.3157894736842105,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.749058334333728,False
8,0.0001,0.11940298507462686,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.11940298507462686,1.0,0.21333333333333335,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7479568827508101,0.42424242424242425,0.25885668276972623,0.2562277580071175,0.42933810375670833,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.4666666666666667,0.875,0.6086956521739131,8,0.0,0.0,0.0,5,0.4166666666666667,0.625,0.5,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7352705764650095,True
9,9.998052800596113e-05,0.40298507462686567,0.21704014939309058,0.23646723646723644,0.431833007175473,0.0,0.0,0.0,12,0.59375,1.0,0.7450980392156863,19,0.13636363636363635,0.375,0.2,8,0.38461538461538464,0.3333333333333333,0.35714285714285715,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.681046593456126,0.2727272727272727,0.1378066378066378,0.09278350515463918,0.16995241332426925,0.0,0.0,0.0,6,0.5,0.875,0.6363636363636364,8,0.125,0.4,0.19047619047619047,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7157924310727553,False
10,9.992212734338192e-05,0.5223880597014925,0.26212121212121214,0.3607632677400119,0.5976611883691529,0.0,0.0,0.0,12,0.5277777777777778,1.0,0.6909090909090909,19,0.5,0.125,0.2,8,0.5172413793103449,1.0,0.6818181818181818,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.6084993031487536,0.12121212121212122,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.12121212121212122,1.0,0.21621621621621623,4,0.0,0.0,0.0,2,1.0136923384184788,False
11,9.982484395882215e-05,0.5522388059701493,0.3374382618285057,0.40302940302940315,0.6393972012917115,0.0,0.0,0.0,12,0.5277777777777778,1.0,0.6909090909090909,19,1.0,0.125,0.2222222222222222,8,0.5384615384615384,0.9333333333333333,0.6829268292682927,15,0.75,0.3,0.42857142857142855,10,0.0,0.0,0.0,3,0.5831331827747288,0.12121212121212122,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.12121212121212122,1.0,0.21621621621621623,4,0.0,0.0,0.0,2,1.1197930535583784,False
12,9.96887543897155e-05,0.5373134328358209,0.355285818030916,0.39144447699970697,0.6741341193809874,0.0,0.0,0.0,12,0.5428571428571428,1.0,0.7037037037037037,19,1.0,0.25,0.4,8,0.5789473684210527,0.7333333333333333,0.6470588235294118,15,0.36363636363636365,0.4,0.38095238095238093,10,0.0,0.0,0.0,3,0.5623330839534304,0.2727272727272727,0.15592423086702262,0.09897610921501698,0.34496919917864466,0.0,0.0,0.0,6,0.36363636363636365,0.5,0.42105263157894735,8,0.2222222222222222,0.8,0.34782608695652173,5,0.25,0.125,0.16666666666666666,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.6340767783348007,False
13,9.951396570415405e-05,0.6417910447761194,0.5050339799951601,0.5355285961871751,0.7523457492180836,1.0,0.3333333333333333,0.5,12,0.6333333333333333,1.0,0.7755102040816326,19,1.0,0.375,0.5454545454545454,8,0.6470588235294118,0.7333333333333333,0.6875,15,0.46153846153846156,0.6,0.5217391304347826,10,0.0,0.0,0.0,3,0.5190671047167992,0.06060606060606061,0.03508771929824561,-0.03229061553985879,0.023383266350018195,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.11764705882352941,1.0,0.21052631578947367,2,1.4005033099892163,False
14,9.930061541665266e-05,0.7014925373134329,0.5768353797068643,0.6160458452722062,0.793903803131991,1.0,0.5833333333333334,0.7368421052631579,12,0.7037037037037037,1.0,0.8260869565217391,19,1.0,0.5,0.6666666666666666,8,0.6875,0.7333333333333333,0.7096774193548387,15,0.46153846153846156,0.6,0.5217391304347826,10,0.0,0.0,0.0,3,0.47998975693289914,0.15151515151515152,0.07333333333333333,-0.03937007874015741,0.0031796502384737746,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.17647058823529413,0.375,0.24,8,0.125,0.5,0.2,4,0.0,0.0,0.0,2,1.224285726294373,False
15,9.904887137995989e-05,0.6119402985074627,0.504409892707765,0.5020011435105775,0.7405973451327433,1.0,0.5,0.6666666666666666,12,0.6785714285714286,1.0,0.8085106382978723,19,1.0,0.5,0.6666666666666666,8,0.5384615384615384,0.4666666666666667,0.5,15,0.3125,0.5,0.38461538461538464,10,0.0,0.0,0.0,3,0.4402732833107906,0.12121212121212122,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.12121212121212122,1.0,0.21621621621621623,4,0.0,0.0,0.0,2,1.3085164356713344,False
16,9.875893165300025e-05,0.7313432835820896,0.6825705159038492,0.6589366515837105,0.8214285714285714,1.0,0.75,0.8571428571428571,12,0.76,1.0,0.8636363636363636,19,1.0,0.5,0.6666666666666666,8,0.7272727272727273,0.5333333333333333,0.6153846153846154,15,0.47058823529411764,0.8,0.5925925925925926,10,1.0,0.3333333333333333,0.5,3,0.3894145989151143,0.06060606060606061,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.06060606060606061,1.0,0.11428571428571428,2,1.4579102054388837,False
17,9.843102434505193e-05,0.8208955223880597,0.8235110631385817,0.7733295742881309,0.8824402753408017,0.9090909090909091,0.8333333333333334,0.8695652173913043,12,0.8181818181818182,0.9473684210526315,0.8780487804878049,19,0.8333333333333334,0.625,0.7142857142857143,8,0.7647058823529411,0.8666666666666667,0.8125,15,0.75,0.6,0.6666666666666666,10,1.0,1.0,1.0,3,0.3590735241548339,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.15151515151515152,1.0,0.2631578947368421,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,1.1720722926987541,False
18,9.806540743628242e-05,0.835820895522388,0.8456361342610291,0.7934417040358744,0.8918191603875134,0.9,0.75,0.8181818181818182,12,0.8181818181818182,0.9473684210526315,0.8780487804878049,19,0.75,0.75,0.75,8,0.8571428571428571,0.8,0.8275862068965517,15,0.8,0.8,0.8,10,1.0,1.0,1.0,3,0.3124204619606929,0.2727272727272727,0.14717741935483872,0.06272189349112423,0.11925042589437829,0.5,0.8333333333333334,0.625,6,0.17391304347826086,0.5,0.25806451612903225,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,1.2633443797477568,False
