epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
11,2.7580392816204624e-06,2.031477478040721,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
12,2.6008497245787913e-06,2.0562857416507816,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
13,2.1283169245695865e-06,2.091384003417933,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
14,1.6183907893721414e-06,2.122042499479104,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
15,1.633689055968171e-06,2.1381309835317857,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
16,1.1369322263884335e-06,2.1624894883765866,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
17,1.0546121131796578e-06,2.174200709141565,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
18,9.637523414082817e-07,2.193185078795068,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
19,8.361199469074328e-07,2.2015868901578486,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
20,8.305437730135494e-07,2.1813391627542758,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
