cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,8.63325843450404,7,7.347544148789754
1,6.375,8.335489615627882,8,1.9604896156278815
2,12.6,12.41178818419947,5,0.8063488612062979
3,16.428571428571427,14.51741421405716,7,1.911157214514267
4,18.857142857142858,15.037692102516658,7,3.819450754626199
