epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7466014554251486,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7050164332895568,True
2,3.25e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6813522587961225,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7513360153545033,False
3,4.375e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6751261437561975,0.18181818181818182,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.18181818181818182,1.0,0.3076923076923077,6,0.8059645413148283,False
4,5.4999999999999995e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6727184230711922,0.24242424242424243,0.15555555555555553,0.07407407407407396,0.05604203152364273,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.2,1.0,0.3333333333333333,6,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.8115899656156097,True
5,6.625e-05,0.14925373134328357,0.07217391304347827,0.010108864696734221,0.08281223593037002,0.0,0.0,0.0,19,0.14285714285714285,0.07692307692307693,0.1,13,0.15,1.0,0.2608695652173913,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6420926522407959,0.48484848484848486,0.4713707345286293,0.356651376146789,0.6300053390282969,0.5,0.8571428571428571,0.631578947368421,7,0.25,0.1111111111111111,0.15384615384615385,9,0.6,0.6,0.6,5,0.5,0.3333333333333333,0.4,6,0.5,0.6666666666666666,0.5714285714285714,6,0.5260498839797396,True
6,7.75e-05,0.582089552238806,0.4882770969727492,0.4627720504009164,0.7122817062696822,0.6956521739130435,0.8421052631578947,0.7619047619047619,19,0.625,0.38461538461538464,0.47619047619047616,13,0.5,0.7777777777777778,0.6086956521739131,9,0.5,0.7333333333333333,0.5945945945945946,15,0.0,0.0,0.0,11,0.5162159435562234,0.6363636363636364,0.5872370766488413,0.5463917525773196,0.7560718057022175,0.5384615384615384,1.0,0.7,7,1.0,0.2222222222222222,0.36363636363636365,9,1.0,0.2,0.3333333333333333,5,0.5454545454545454,1.0,0.7058823529411765,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,0.4250809864865409,True
7,8.875e-05,0.6417910447761194,0.5486157253599113,0.5317414094350612,0.774726814233679,0.7083333333333334,0.8947368421052632,0.7906976744186046,19,0.75,0.46153846153846156,0.5714285714285714,13,1.0,0.5555555555555556,0.7142857142857143,9,0.5,1.0,0.6666666666666666,15,0.0,0.0,0.0,11,0.43019152788528753,0.6666666666666666,0.6677777777777777,0.5841924398625429,0.7792074112197632,0.5384615384615384,1.0,0.7,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,1.0,0.8,0.8888888888888888,5,1.0,0.5,0.6666666666666666,6,0.6,1.0,0.75,6,0.36884794671728155,True
8,0.0001,0.7611940298507462,0.7871015006498878,0.7027176927343317,0.846988295746503,0.8333333333333334,0.2631578947368421,0.4,19,0.46153846153846156,0.9230769230769231,0.6153846153846154,13,1.0,1.0,1.0,9,0.9375,1.0,0.967741935483871,15,1.0,0.9090909090909091,0.9523809523809523,11,0.3152536386318171,0.6060606060606061,0.6107070707070708,0.5057603686635945,0.7275729223995597,0.5,0.5714285714285714,0.5333333333333333,7,0.5714285714285714,0.4444444444444444,0.5,9,0.8333333333333334,1.0,0.9090909090909091,5,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.3401802380653945,False
9,9.998052800596113e-05,0.835820895522388,0.8506892895015905,0.7902675014228799,0.9019294743845643,0.6818181818181818,0.7894736842105263,0.7317073170731707,19,0.6,0.46153846153846156,0.5217391304347826,13,1.0,1.0,1.0,9,1.0,1.0,1.0,15,1.0,1.0,1.0,11,0.23249173728721356,0.5757575757575758,0.5461735787432382,0.4701834862385321,0.7272727272727273,0.5,0.8571428571428571,0.631578947368421,7,0.5,0.2222222222222222,0.3076923076923077,9,0.8,0.8,0.8,5,1.0,0.16666666666666666,0.2857142857142857,6,0.5454545454545454,1.0,0.7058823529411765,6,0.3836874521948924,False
10,9.992212734338192e-05,0.8507462686567164,0.8614718614718615,0.8090079817559863,0.9111876988335101,0.6956521739130435,0.8421052631578947,0.7619047619047619,19,0.6666666666666666,0.46153846153846156,0.5454545454545454,13,1.0,1.0,1.0,9,1.0,1.0,1.0,15,1.0,1.0,1.0,11,0.17902479714422084,0.6363636363636364,0.611804176215941,0.5448275862068965,0.7539936102236422,0.5555555555555556,0.7142857142857143,0.625,7,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,0.8333333333333334,1.0,0.9090909090909091,5,1.0,0.16666666666666666,0.2857142857142857,6,0.5454545454545454,1.0,0.7058823529411765,6,0.41805744911449955,False
