epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.23880597014925373,0.12727272727272726,0.03310696095076415,0.021220974934645587,0.35714285714285715,0.2631578947368421,0.30303030303030304,19,0.20754716981132076,0.8461538461538461,0.3333333333333333,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7456413226341134,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.705595459119238,True
2,3.25e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6983091653282962,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7092151552739769,False
3,4.375e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6741506775813316,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7275149937831994,False
4,5.4999999999999995e-05,0.1791044776119403,0.10614035087719298,0.006738544474393482,-0.044790975447909886,0.0,0.0,0.0,19,0.18181818181818182,0.6153846153846154,0.2807017543859649,13,0.17391304347826086,0.4444444444444444,0.25,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6613098222817948,0.18181818181818182,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.18181818181818182,1.0,0.3076923076923077,6,0.7480129959607366,False
5,6.625e-05,0.13432835820895522,0.048,-0.0010303967027305294,0.011866418036955428,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13636363636363635,1.0,0.24,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6588608709733877,0.18181818181818182,0.06486486486486487,0.0,0.01043024771838319,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.1935483870967742,1.0,0.32432432432432434,6,0.767414391883696,False
6,7.75e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6514471077207309,0.21212121212121213,0.11486486486486487,0.03703703703703709,0.024822695035460973,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.1935483870967742,1.0,0.32432432432432434,6,0.5,0.16666666666666666,0.25,6,0.7593631997252955,False
7,8.875e-05,0.14925373134328357,0.07431506849315068,0.014197212183789332,0.035563082133784785,0.0,0.0,0.0,19,0.3333333333333333,0.07692307692307693,0.125,13,0.140625,1.0,0.2465753424657534,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6429218771742351,0.3939393939393939,0.2623076923076923,0.23076923076923073,0.3827930174563591,0.0,0.0,0.0,7,0.5454545454545454,0.6666666666666666,0.6,9,0.0,0.0,0.0,5,0.3,1.0,0.46153846153846156,6,0.5,0.16666666666666666,0.25,6,0.6919895278082954,True
8,0.0001,0.2835820895522388,0.1718338399189463,0.1469496021220159,0.3392946682266421,0.0,0.0,0.0,19,0.3448275862068966,0.7692307692307693,0.47619047619047616,13,0.23684210526315788,1.0,0.3829787234042553,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.5742053358412501,0.6060606060606061,0.5896969696969697,0.5091533180778032,0.7317073170731707,0.5,1.0,0.6666666666666666,7,0.5,0.1111111111111111,0.18181818181818182,9,1.0,0.6,0.75,5,0.6,1.0,0.75,6,0.75,0.5,0.6,6,0.4723308043648498,True
9,9.995288696830197e-05,0.5970149253731343,0.4882943143812709,0.48106712564543885,0.7246705398894715,0.7037037037037037,1.0,0.8260869565217391,19,1.0,0.3076923076923077,0.47058823529411764,13,0.47058823529411764,0.8888888888888888,0.6153846153846154,9,0.47368421052631576,0.6,0.5294117647058824,15,0.0,0.0,0.0,11,0.4875403576822423,0.6666666666666666,0.6621212121212121,0.5837155963302751,0.7677314564158094,0.5384615384615384,1.0,0.7,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,1.0,0.6,0.75,5,0.6666666666666666,1.0,0.8,6,0.8,0.6666666666666666,0.7272727272727273,6,0.42060980893144706,True
10,9.98116375555414e-05,0.6716417910447762,0.5703546584393282,0.5692577440093513,0.7959579180509413,0.6785714285714286,1.0,0.8085106382978723,19,1.0,0.3076923076923077,0.47058823529411764,13,1.0,0.7777777777777778,0.875,9,0.5357142857142857,1.0,0.6976744186046512,15,0.0,0.0,0.0,11,0.42292429404472237,0.6666666666666666,0.6682051282051282,0.5827586206896551,0.7682333873581848,0.5384615384615384,1.0,0.7,7,0.5,0.2222222222222222,0.3076923076923077,9,0.75,0.6,0.6666666666666666,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,0.4006933377848731,False
