cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,2.9933099320956638,7,1.8443834696497237
1,6.375,6.672656953334808,8,1.1351726651191711
2,12.6,13.656329536437989,5,1.4186742782592774
3,16.428571428571427,17.096876280648367,7,0.8678364072527204
4,18.857142857142858,16.734595571245467,7,2.122547285897391
