cal_bin,mean_true,mean_pred,count,mean_abs_error
0,2.875,6.825960546731949,8,3.950960546731949
1,7.666666666666667,7.243872006734212,6,1.8573832511901855
2,11.833333333333334,12.044041554133097,6,0.7971842288970947
3,17.0,16.61759678522746,9,0.764952818552653
4,19.5,16.838815927505493,4,2.661184072494507
