cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,34.01712396141076,7,34.01712396141076
1,13.571428571428571,34.0503390152655,7,20.47891044383693
2,36.833333333333336,37.77931844750993,6,8.483652404374427
3,55.57142857142857,41.05902088888139,7,14.512407682547174
4,72.57142857142857,41.25641145264198,7,31.315017118786596
