epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.658718432079662,1.4554882359855315,0.4411764705882353,0.2619047619047619,0.2625570776255708,0.40740740740740733,0.5,0.6666666666666666,0.5714285714285714,6,0.5,0.6,0.5454545454545454,10,0.0,0.0,0.0,3,0.35714285714285715,0.625,0.45454545454545453,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,True
2,1.2469758310703316,1.5353808054590927,0.4117647058823529,0.23796296296296293,0.21113689095127608,0.35219399538106244,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5,0.7,0.5833333333333334,10,0.0,0.0,0.0,3,0.29411764705882354,0.625,0.4,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
3,0.9814658787515428,1.668176420213764,0.3235294117647059,0.2651272449899452,0.11837655016910942,0.3296823658269441,0.6,0.5,0.5454545454545454,6,0.38461538461538464,0.5,0.43478260869565216,10,0.5,0.3333333333333333,0.4,3,0.18181818181818182,0.25,0.21052631578947367,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
4,0.8052414349233261,1.87978042469853,0.35294117647058826,0.2739935587761675,0.15860517435320576,0.429035752979415,0.5,0.5,0.5,6,0.46153846153846156,0.6,0.5217391304347826,10,0.5,0.3333333333333333,0.4,3,0.2,0.25,0.2222222222222222,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
5,0.7097836864717079,2.4626947942737707,0.29411764705882354,0.24022176653755598,0.13650793650793658,0.34683281412253364,0.375,0.5,0.42857142857142855,6,0.3333333333333333,0.3,0.3157894736842105,10,0.2222222222222222,0.6666666666666666,0.3333333333333333,3,0.0,0.0,0.0,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
6,0.5451997139237144,2.4988134405301774,0.29411764705882354,0.24419002050580998,0.141955835962145,0.36634717784877524,0.5,0.5,0.5,6,0.3333333333333333,0.3,0.3157894736842105,10,0.18181818181818182,0.6666666666666666,0.2857142857142857,3,0.0,0.0,0.0,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
7,0.5046642355771378,2.9276811094160244,0.3235294117647059,0.2595238095238095,0.13876651982378851,0.312933025404157,1.0,0.5,0.6666666666666666,6,0.5,0.5,0.5,10,0.14285714285714285,0.3333333333333333,0.2,3,0.15384615384615385,0.25,0.19047619047619047,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
8,0.4964526405388659,2.914653323025114,0.35294117647058826,0.30256410256410254,0.19396551724137934,0.40697674418604646,0.42857142857142855,0.5,0.46153846153846156,6,0.4,0.4,0.4,10,0.2857142857142857,0.6666666666666666,0.4,3,0.2,0.125,0.15384615384615385,8,0.4,0.4,0.4,5,0.0,0.0,0.0,2,False
9,0.511788848467698,2.9467414346181187,0.3235294117647059,0.27304699657640835,0.14254385964912286,0.3627342888643882,0.75,0.5,0.6,6,0.45454545454545453,0.5,0.47619047619047616,10,0.3333333333333333,0.6666666666666666,0.4444444444444444,3,0.1111111111111111,0.125,0.11764705882352941,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
10,0.4760680785985908,3.140417911788887,0.2647058823529412,0.2226107226107226,0.10620399579390116,0.3035714285714286,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,0.375,0.3,0.3333333333333333,10,0.1,0.3333333333333333,0.15384615384615385,3,0.3333333333333333,0.125,0.18181818181818182,8,0.2857142857142857,0.4,0.3333333333333333,5,0.0,0.0,0.0,2,False
11,0.4188357104218066,3.416132630145191,0.2647058823529412,0.1995331465919701,0.08108108108108114,0.3588362068965518,0.375,0.5,0.42857142857142855,6,0.375,0.3,0.3333333333333333,10,0.14285714285714285,0.3333333333333333,0.2,3,0.2222222222222222,0.25,0.23529411764705882,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
12,0.3918562587538753,3.7842777378367507,0.4117647058823529,0.3392810892810893,0.271948608137045,0.45764576457645767,0.6,0.5,0.5454545454545454,6,0.5454545454545454,0.6,0.5714285714285714,10,0.2,0.6666666666666666,0.3076923076923077,3,0.25,0.125,0.16666666666666666,8,0.5,0.4,0.4444444444444444,5,0.0,0.0,0.0,2,False
