fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,precision_c5,recall_c5,f1_c5,support_c5,loss
1,0.4117647058823529,0.26826309067688375,0.22814982973893305,0.5303867403314917,0.75,0.5,0.6,6,0.47368421052631576,0.9,0.6206896551724138,10,0.0,0.0,0.0,3,0.25,0.125,0.16666666666666666,8,0.25,0.2,0.2222222222222222,5,0.0,0.0,0.0,2,0.8995652410256512
2,0.5757575757575758,0.4336219336219336,0.46403712296983746,0.6896551724137931,0.0,0.0,0.0,6,0.5384615384615384,0.7777777777777778,0.6363636363636364,9,0.4444444444444444,0.8,0.5714285714285714,5,0.8,0.5714285714285714,0.6666666666666666,7,0.6666666666666666,0.8,0.7272727272727273,5,0.0,0.0,0.0,1,2.1320186604564597
3,0.36363636363636365,0.22872200263504613,0.21250000000000002,0.31203765971755215,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.23529411764705882,0.8,0.36363636363636365,5,0.4666666666666667,0.875,0.6086956521739131,8,1.0,0.25,0.4,4,0.0,0.0,0.0,2,1.1042139917311042
