cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,33.02342446710668,8,31.148424467106683
1,13.8,33.733124019843146,5,19.933124019843152
2,42.0,37.65034342944137,7,10.187518086344783
3,58.714285714285715,40.35565638755683,7,18.358629326728884
4,72.0,40.15209936871816,6,31.847900631281835
