cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.8571428571428572,8.849867752559877,7,6.9927248954170205
1,5.833333333333333,8.573949276547323,6,2.7406159432139887
2,12.571428571428571,12.100809780056478,7,0.9959797728979533
3,17.22222222222222,14.759488259294212,9,2.4627339629280085
4,19.25,13.66124637089122,4,5.588753629108781
