cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,3.340322859585285,8,1.4653228595852852
1,13.8,20.222765398025512,5,7.924225187301635
2,42.0,46.65251132420131,7,13.804656164986747
3,58.714285714285715,58.20893015180315,7,4.2166483742850165
4,72.0,59.197425524393715,6,13.07764466603597
