fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5
1,6.1060606060606055,6.714547108523107,-0.0022003146046052358,,,0.3053030303030303,0.3146167557932267,13.460674304189396,-12.831440792602944,0.058823529411764705,0.058823529411764705
2,6.2066938037087285,6.652683682512157,-0.0001905037674247989,,,0.3103346901854364,-0.0918136589778388,12.946204522095188,-13.129831840050867,0.0,0.0
3,5.392582541836273,6.1785762440898475,-0.001357596974424391,,,0.26962912709181364,-0.2274988692899138,11.874298673427528,-12.329296412007356,0.18181818181818182,0.18181818181818182
