epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_5,train_tolerance_acc_10,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,val_loss,is_best
1,2.125e-05,25.744416450386616,31.147612285695924,-0.26731639178906197,-0.04326780022824557,-0.049240125898395215,0.25744416450386615,14.264397948535521,68.5355451431959,-40.00674924612487,0.14925373134328357,0.26865671641791045,25.88006451734856,23.669394001816258,27.777834491915222,-0.23766243889112482,0.44211249418168724,0.4717509589759756,0.23669394001816257,12.40018399556478,61.118842528381286,-36.318474537251724,0.030303030303030304,0.12121212121212122,23.17442391882039,True
2,3.25e-05,25.40476417541504,29.936907957654125,-0.1707102374620415,0.22189839214998244,0.21489511855494758,0.2540476417541504,11.64522259270967,65.7002760762677,-42.409830890848355,0.11940298507462686,0.26865671641791045,25.52174449749847,22.483260414817117,25.783292734209603,-0.06630684730492376,0.6966682596822793,0.6823480868651798,0.22483260414817116,7.6937330997351445,55.92664729167463,-40.53918109220433,0.12121212121212122,0.18181818181818182,21.97482140714472,True
3,4.375e-05,24.911039722499563,28.630410021776907,-0.07075637146058678,0.6317791659795012,0.655894490015697,0.24911039722499562,8.857147216796875,62.21997206240365,-44.5056776288099,0.05970149253731343,0.208955223880597,25.006472744158845,20.981343471642695,23.932822881497383,0.08125858773564631,0.7911133550880926,0.7700689891020183,0.20981343471642697,5.25963187940193,51.02117375643748,-40.50190999763362,0.15151515151515152,0.18181818181818182,20.439335208468968,True
4,5.4999999999999995e-05,21.874983915642126,25.37826974858616,0.15868322106320853,0.8261037774326733,0.8221900046351552,0.21874983915642127,7.3422479487177155,54.95645216805075,-40.27195627061533,0.11940298507462686,0.22388059701492538,21.85679217096585,12.59349519556219,14.935238920444428,0.6422086902046534,0.8454061661751126,0.8418862926508806,0.1259349519556219,4.001557985941569,32.2043776352027,-24.20126166331956,0.21212121212121213,0.42424242424242425,12.179452512721822,True
5,6.625e-05,9.447713040593845,13.523328151809062,0.7611073956128723,0.8933618473775476,0.8544963311392245,0.09447713040593846,1.5322951274131662,27.86732046604797,-24.802730211221636,0.43283582089552236,0.582089552238806,11.680884059507456,9.526066223780314,12.799251522966093,0.7372307228358685,0.8888458602971272,0.8912711517345968,0.09526066223780313,-0.8131669579130231,24.22268564785686,-25.849019563682905,0.48484848484848486,0.6666666666666666,9.19001069044826,True
6,7.75e-05,6.79000766597577,9.781489224799508,0.8750185687860706,0.9368220419616163,0.8905857404867067,0.0679000766597577,-0.6176863321617468,18.515768520107063,-19.751141184430555,0.4925373134328358,0.8656716417910447,8.59987268163197,9.812827355933912,12.661095898695613,0.742872791072005,0.8980572427299632,0.915210252917551,0.09812827355933912,-0.5005651387301359,24.295780854621377,-25.296911132081647,0.45454545454545453,0.5757575757575758,9.406053793008882,False
7,8.875e-05,6.476244036831073,8.920489318320861,0.89605277806612,0.9481773421787084,0.9099214972419302,0.06476244036831073,-1.3582413374488034,15.922058412923583,-18.63854108782119,0.582089552238806,0.8955223880597015,7.883786856238522,9.34922796307188,11.94401731548037,0.7711735158915892,0.9089666174122356,0.9235805680164859,0.09349227963071881,-2.3755117907668604,20.5670809334386,-25.318104514972323,0.45454545454545453,0.6060606060606061,8.809595728387134,False
8,0.0001,5.468111646709158,8.17261257623531,0.9127516233502622,0.9571494343486326,0.9462110697028208,0.054681116467091576,-1.3105079771867438,14.500529714567188,-17.121545668940676,0.7014925373134329,0.9104477611940298,7.1758408809775736,8.793481624487674,11.181823933007653,0.7994462724000784,0.9276720444013666,0.9431671053479938,0.08793481624487674,-3.6470005150997276,17.07091094263789,-24.364911972837344,0.42424242424242425,0.6666666666666666,8.296953937742446,False
9,9.995288696830197e-05,4.8517034231726806,6.976393008797278,0.9364233839415325,0.9690109479359612,0.9717518829736957,0.048517034231726805,-1.25381301054314,12.197273348382055,-14.704899369468336,0.7761194029850746,0.9253731343283582,6.607399640154482,8.41103542212284,10.582142180647827,0.8203808553801967,0.9327014895099299,0.9413256360262281,0.0841103542212284,-0.7661840698935769,19.920378252196457,-21.45274639198361,0.42424242424242425,0.7272727272727273,7.963646257284916,False
10,9.98116375555414e-05,4.091236993448058,6.181258601183465,0.950089794449868,0.9758152090229134,0.9747743459861581,0.04091236993448058,-1.1026353159947182,10.818314979303493,-13.023585611292928,0.8059701492537313,0.9402985074626866,6.381256722692234,9.246289520552665,11.521869963034368,0.7870628789769649,0.9305959576745455,0.9386471351945689,0.09246289520552665,0.8600570866555879,23.379918826760253,-21.65980465344908,0.3333333333333333,0.6060606060606061,8.806046745512221,False
11,9.957652063800361e-05,3.831378723258403,5.905740980538738,0.9544399362954193,0.9778777742965666,0.9734132368149828,0.03831378723258403,-1.0341736594242836,10.36222124792453,-12.430568566773097,0.835820895522388,0.9402985074626866,6.009069505378381,8.828080574671427,10.942370022692879,0.8079438439446542,0.9342379935586245,0.9398189793084197,0.08828080574671426,-0.533711830774943,20.887807172766138,-21.955230834316026,0.36363636363636365,0.6363636363636364,8.421476012769372,False
12,9.92479837741043e-05,3.442298732586761,5.172273527959518,0.9650539173584467,0.9835156539943134,0.9815398592193522,0.03442298732586761,-1.2995605539919726,8.51288847859579,-11.112009586579735,0.8805970149253731,0.9552238805970149,5.480190223010618,8.65482193773443,11.246514293191321,0.7971190274044067,0.9261664544527343,0.9344619776451014,0.0865482193773443,-0.6157564611145945,21.394347817560803,-22.62586073978999,0.45454545454545453,0.6666666666666666,8.334268128269851,False
13,9.88266523524367e-05,2.920496709311186,4.584524897716874,0.9725448258230013,0.9869688105045711,0.9806791578316975,0.029204967093111864,-1.086724583782367,7.642847466989451,-9.816296634554185,0.8805970149253731,0.9701492537313433,5.2127438132442645,9.00070001862266,11.699167060148785,0.780459158608621,0.9187728821269708,0.9332901335312505,0.0900070001862266,-1.1397787946643252,21.6815083029701,-23.96106589229875,0.42424242424242425,0.6666666666666666,8.588202743458025,False
14,9.831332840130888e-05,2.601425562331926,4.246289930303469,0.9764465342710974,0.9887000090950114,0.9859434477143306,0.026014255623319257,-0.883781561210974,7.256688192954183,-9.02425131537613,0.9253731343283582,0.9701492537313433,4.58929131635979,8.950230063814105,11.589540708969004,0.7845542706612483,0.9212042875849453,0.9324531020213569,0.08950230063814106,-0.9951779481136438,21.636421424308903,-23.62677732053619,0.42424242424242425,0.6363636363636364,8.500752869278493,False
15,9.770898906203723e-05,2.4753488142098954,4.400367489944444,0.9747062380553695,0.9880677316956705,0.9843021101843841,0.024753488142098955,-1.0589107114877274,7.312364279205371,-9.430185702180825,0.9253731343283582,0.9701492537313433,4.577771051606136,9.262892426866474,12.099344439467059,0.7651832247449131,0.9139700426314896,0.9312812579075062,0.09262892426866473,-0.9448392102212617,22.697458369186368,-24.58713678962889,0.36363636363636365,0.6363636363636364,8.775254529353344,False
16,9.701478472890247e-05,2.382498428003112,4.118412616730966,0.9778438017076413,0.9893971719135604,0.983681604532819,0.02382498428003112,-0.8717724672004358,7.017400460628108,-8.76094539502898,0.9253731343283582,0.9701492537313433,4.512802960979405,8.488198634349938,10.974529679528747,0.8068132778285297,0.9249718286853247,0.9332901335312505,0.08488198634349939,-2.201556516416145,18.87126483701865,-23.274377869850937,0.42424242424242425,0.6363636363636364,8.017114817433887,False
17,9.623203685930869e-05,2.1424151427710236,3.9938196933035988,0.9791640915655546,0.9901685727497223,0.9850427137039941,0.021424151427710238,-0.966578010302871,6.6285984363613935,-8.561754456967135,0.9402985074626866,0.9552238805970149,4.293266681414932,9.661329500602953,12.296947009899052,0.7574506906831012,0.9308278427019057,0.9334575398332291,0.09661329500602953,2.3762714935071543,26.023997580139287,-21.27145459312498,0.3333333333333333,0.6060606060606061,9.251082866941815,False
