fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,loss
1,0.5882352941176471,0.5278632478632479,0.4663677130044843,0.7115768463073853,0.7692307692307693,0.9090909090909091,0.8333333333333334,11,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.4,0.4,0.4,5,0.5,0.5,0.5,6,0.42857142857142855,0.5,0.46153846153846156,6,0.5711259178671182
2,0.6060606060606061,0.5732399626517273,0.49765807962529274,0.7255717255717256,0.5833333333333334,0.875,0.7,8,0.5,0.14285714285714285,0.2222222222222222,7,1.0,0.5,0.6666666666666666,4,0.75,0.6666666666666666,0.7058823529411765,9,0.4444444444444444,0.8,0.5714285714285714,5,0.3890472039730862
3,0.6363636363636364,0.6458430458430457,0.5458715596330275,0.7444690265486725,0.5454545454545454,0.8571428571428571,0.6666666666666666,7,0.75,0.3333333333333333,0.46153846153846156,9,1.0,0.8,0.8888888888888888,5,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.6,0.5,0.5454545454545454,6,0.4333970323355511
