fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,precision_c5,recall_c5,f1_c5,support_c5,loss
1,0.5,0.28269878269878274,0.33639494833524686,0.5681293302540416,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5833333333333334,0.7,0.6363636363636364,10,0.0,0.0,0.0,3,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.669519607229706
2,0.48484848484848486,0.2548148148148148,0.32328106151990355,0.6008911521323999,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.5,1.0,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,1.671066453025648
3,0.48484848484848486,0.2972582972582972,0.32974910394265244,0.5867620751341681,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.42857142857142855,0.75,0.5454545454545454,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,1.2893811081846556
