cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,5.304843936647687,7,1.9228322505950928
1,18.166666666666668,17.29067126909892,6,6.524723132451375
2,37.142857142857146,48.5721629006522,7,14.86921773638044
3,57.833333333333336,51.70407485961914,6,9.68972905476888
4,69.42857142857143,57.883374077933176,7,11.545197350638253
