cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,13.312764031546456,7,9.598478317260742
1,18.166666666666668,15.625816663106283,6,5.041317303975423
2,37.142857142857146,40.978610447474885,7,8.406814575195312
3,57.833333333333336,54.849352518717446,6,6.642112731933594
4,69.42857142857143,61.871390206473215,7,8.773297991071429
