fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,11.455064573708702,18.474225552489766,0.5568830778926458,0.8288811576293649,0.8263195944793723,0.11455064573708702,-8.811375916004181,23.01413965421555,-40.63689148622392,0.4411764705882353,0.5882352941176471,10.941560066096923
2,13.544330156210696,19.462828934837297,0.5014574286175952,0.7777493348447737,0.7077665573393143,0.13544330156210696,-7.90482936483441,26.954275253520418,-42.76393398318924,0.21212121212121213,0.45454545454545453,13.015159687851414
3,11.20843010598963,16.978655030437668,0.537606193732751,0.7752680053561497,0.7501476391665531,0.1120843010598963,-5.804546511534489,25.468478322471757,-37.07757134554073,0.45454545454545453,0.696969696969697,10.665634264187378
