fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,7.747104770996991,12.543165463915273,0.7957320855051071,0.9000785134745326,0.8901778429102508,0.0774710477099699,-0.6319565913256477,23.92142510205844,-25.185338284709733,0.5882352941176471,0.7941176470588235,7.335378140561721
2,8.283613125483194,16.161804210071086,0.656228395720102,0.8361224399182441,0.8237973665619609,0.08283613125483194,-3.0431485681822807,28.067377810959727,-34.15367494732429,0.6666666666666666,0.7272727272727273,8.143741295825352
3,8.959013469291456,12.674035151484102,0.7423469702354477,0.8660065165605211,0.8862489626752359,0.08959013469291456,-0.9608744491230358,23.80874040266178,-25.730489300907852,0.45454545454545453,0.5757575757575758,8.524502179839395
