cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,1.0579883030482702,7,1.0579883030482702
1,13.571428571428571,5.400367600577218,7,8.171060970851354
2,36.833333333333336,37.066620667775474,6,2.5349926948547363
3,55.57142857142857,58.63318116324289,7,5.470678329467773
4,72.57142857142857,63.161506925310405,7,11.986235209873744
