cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,36.32835820895522,7,32.61407249466951
1,18.166666666666668,36.32835820895522,6,18.161691542288555
2,37.142857142857146,36.32835820895522,7,4.430703624733476
3,57.833333333333336,36.32835820895522,6,21.50497512437811
4,69.42857142857143,36.32835820895522,7,33.10021321961621
