epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.41685389037156,1.0673939014926102,0.48484848484848486,0.25277777777777777,0.3191747572815534,0.5730918499353169,0.5,0.16666666666666666,0.25,6,0.5,1.0,0.6666666666666666,9,0.0,0.0,0.0,5,0.46153846153846156,0.8571428571428571,0.6,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,True
2,0.9950351398382614,1.1260242127107851,0.5757575757575758,0.416600790513834,0.4545454545454547,0.7153536515238643,0.4,0.3333333333333333,0.36363636363636365,6,0.5,0.7777777777777778,0.6086956521739131,9,0.0,0.0,0.0,5,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.8,0.7272727272727273,5,0.0,0.0,0.0,1,False
3,0.7373759928034312,1.0765498462048444,0.5151515151515151,0.38492063492063494,0.3874709976798144,0.699195710455764,0.375,0.5,0.42857142857142855,6,0.45454545454545453,0.5555555555555556,0.5,9,0.0,0.0,0.0,5,0.8,0.5714285714285714,0.6666666666666666,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
4,0.5149445693291241,1.4354770077223127,0.5151515151515151,0.31746031746031744,0.36308805790108567,0.61328125,1.0,0.16666666666666666,0.2857142857142857,6,0.5,1.0,0.6666666666666666,9,0.5,0.2,0.2857142857142857,5,0.5454545454545454,0.8571428571428571,0.6666666666666666,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
5,0.30545440218341885,1.1959887477145954,0.5151515151515151,0.36893939393939396,0.3736654804270463,0.6534422403733955,0.4,0.3333333333333333,0.36363636363636365,6,0.4666666666666667,0.7777777777777778,0.5833333333333334,9,0.0,0.0,0.0,5,0.625,0.7142857142857143,0.6666666666666666,7,0.6,0.6,0.6,5,0.0,0.0,0.0,1,False
6,0.21995713611629175,1.3717584003398025,0.5454545454545454,0.4023199023199023,0.4237485448195577,0.7136659436008677,0.42857142857142855,0.5,0.46153846153846156,6,0.5,0.6666666666666666,0.5714285714285714,9,0.0,0.0,0.0,5,0.8,0.5714285714285714,0.6666666666666666,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
7,0.16717742423235035,1.755451660874215,0.5757575757575758,0.38579520697167763,0.44802867383512535,0.7009063444108761,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5625,1.0,0.72,9,0.0,0.0,0.0,5,0.6,0.8571428571428571,0.7058823529411765,7,0.5,0.4,0.4444444444444444,5,0.0,0.0,0.0,1,False
8,0.17607638467779727,1.4563024401664735,0.5151515151515151,0.35880867498514557,0.37067938021454105,0.6447368421052632,0.4,0.3333333333333333,0.36363636363636365,6,0.4666666666666667,0.7777777777777778,0.5833333333333334,9,0.0,0.0,0.0,5,0.6,0.8571428571428571,0.7058823529411765,7,0.6666666666666666,0.4,0.5,5,0.0,0.0,0.0,1,False
9,0.15918446949576562,1.5968963517412318,0.5757575757575758,0.40944444444444444,0.4486873508353222,0.6842105263157895,0.5,0.3333333333333333,0.4,6,0.5,0.8888888888888888,0.64,9,0.0,0.0,0.0,5,0.6666666666666666,0.8571428571428571,0.75,7,0.75,0.6,0.6666666666666666,5,0.0,0.0,0.0,1,False
10,0.11332971889155556,1.3748387930752484,0.5454545454545454,0.3958937198067633,0.4148936170212765,0.676657060518732,0.5,0.5,0.5,6,0.5,0.7777777777777778,0.6086956521739131,9,0.0,0.0,0.0,5,0.625,0.7142857142857143,0.6666666666666666,7,0.6,0.6,0.6,5,0.0,0.0,0.0,1,False
11,0.20724230982781391,2.034282373579106,0.5757575757575758,0.39043908161555224,0.4453781512605042,0.6760736196319018,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5294117647058824,1.0,0.6923076923076923,9,0.0,0.0,0.0,5,0.6,0.8571428571428571,0.7058823529411765,7,0.6666666666666666,0.4,0.5,5,0.0,0.0,0.0,1,False
12,0.10425659103350325,1.7582225356243064,0.5757575757575758,0.5141802641802641,0.4609101516919487,0.7095709570957096,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.5384615384615384,0.7777777777777778,0.6363636363636364,9,0.0,0.0,0.0,5,0.625,0.7142857142857143,0.6666666666666666,7,0.6666666666666666,0.4,0.5,5,0.5,1.0,0.6666666666666666,1,False
