cal_bin,mean_true,mean_pred,count,mean_abs_error
0,2.875,2.958042152225971,8,0.5101425796747208
1,7.666666666666667,6.530076106389363,6,1.1747639179229736
2,11.833333333333334,12.492814064025879,6,1.6306904157002766
3,17.0,16.13317913479275,9,2.1426605648464627
4,19.5,18.576085329055786,4,0.9239146709442139
