epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,is_best
1,8.64947763485695,13.800756586410783,14.578283871665146,20.322348010688973,0.3375498428120791,0.77504053850742,0.7329047900627471,0.14578283871665146,-11.913397227272842,20.356370102779007,-44.18316455732469,0.2727272727272727,0.5151515151515151,True
2,3.3933141095461834,13.116534033327392,13.704123049071342,19.368479361536192,0.39827716991908124,0.7900452592425106,0.7593549857753815,0.13704123049071343,-10.925881096811006,20.419606341169718,-42.27136853479173,0.36363636363636365,0.5454545454545454,True
3,2.7252880553450827,12.240503990108317,12.63463061506098,18.432429649456257,0.45503249254003286,0.7820168578865534,0.7481387635428087,0.1263463061506098,-9.12605847011913,22.262686430349188,-40.514803370587444,0.3333333333333333,0.5757575757575758,True
4,2.609767538724254,12.394930809645942,12.810349720897097,18.437652366508868,0.45472362231762753,0.7876434822005114,0.7469669194289578,0.12810349720897096,-9.346975214553602,21.802912001507476,-40.496862430614684,0.36363636363636365,0.5757575757575758,False
5,2.4228432731693657,12.627974288120415,13.307433236729015,19.144444713214142,0.41211688414069614,0.7743060097817622,0.7406054799537672,0.13307433236729016,-9.890974268768773,22.23619349266012,-42.018142030197666,0.36363636363636365,0.5757575757575758,False
6,2.240520536454756,12.238715745824756,12.750973625616593,18.650558372358848,0.44205792125027954,0.7693481853338938,0.7344114467805554,0.12750973625616593,-8.86604622999827,23.29447518338094,-41.026567643377476,0.3333333333333333,0.6060606060606061,True
7,1.890257655075725,11.44763536362937,12.09196519129204,18.005288347471346,0.47999729745227804,0.7712695890242861,0.7457950753151069,0.1209196519129204,-7.847575498349739,23.914462910371206,-39.60961390707068,0.3939393939393939,0.6363636363636364,True
8,1.9529384451125984,12.362222426046024,13.007738196488583,18.952221524564447,0.4238631057288976,0.7760839032003144,0.7536631715081058,0.13007738196488583,-9.74394477858688,22.116893134414727,-41.60478269158848,0.36363636363636365,0.6060606060606061,False
9,1.686566061496883,12.786943819757663,13.36770597371188,19.19174976698897,0.40920802977012627,0.7732225605806893,0.7608616424931899,0.1336770597371188,-9.868258613528628,22.39388502916516,-42.13040225622241,0.3333333333333333,0.5454545454545454,False
10,1.8987322352048177,12.363302635424064,13.075509450652383,18.902478062785672,0.42688348338486404,0.7659986352527266,0.7488083887507234,0.13075509450652384,-9.156646262515675,23.255111461755686,-41.56840398678703,0.36363636363636365,0.5757575757575758,False
11,1.9164941874050085,13.089192440202742,13.534059582334576,19.330696523238622,0.4006224879116492,0.7657621180816157,0.7489757950527022,0.13534059582334576,-9.652149185989842,23.174886935842025,-42.47918530782171,0.3333333333333333,0.5454545454545454,False
12,1.6031723176587873,13.150097674673253,13.617858157013401,19.450169519479118,0.393190710427321,0.7698298641600634,0.7473017320329152,0.13617858157013402,-10.07194902680137,22.54099844056656,-42.6848964941693,0.3333333333333333,0.5151515151515151,False
13,1.5597487319761247,11.813728963606286,12.471739436640885,18.349333800843244,0.4599349892801827,0.7619993511673415,0.7493106076566596,0.12471739436640884,-7.985619675029408,24.39462018440744,-40.36585953446625,0.3939393939393939,0.5757575757575758,False
14,1.7156565741612693,11.956544404589769,12.526916218526436,18.330009172677343,0.4610719308164597,0.7721770239722151,0.7533283589041484,0.12526916218526435,-8.317910826567447,23.696851553306004,-40.3326732064409,0.42424242424242425,0.5757575757575758,False
15,1.7795893965224128,11.613182550307476,12.170163385795824,17.99614449021973,0.4805253226676972,0.7774014738036755,0.7566764849437224,0.12170163385795824,-7.992745659568093,23.60992099337639,-39.59541231251258,0.3939393939393939,0.5757575757575758,False
16,1.6514168851114623,12.382878562446797,12.948029109925935,18.71235471595243,0.43835445025228414,0.7708478239842426,0.7489757950527022,0.12948029109925935,-8.891044822606174,23.38067158388852,-41.16276122910087,0.3333333333333333,0.5454545454545454,False
17,1.62518604861767,11.740050866748348,12.386005340200482,18.170855239093825,0.4703900007500189,0.7610735883071948,0.7452928564091709,0.12386005340200482,-7.450351400808855,25.03319663552709,-39.9338994371448,0.36363636363636365,0.6363636363636364,False
18,1.56313315955783,12.984185572826501,13.574005105278708,19.40770533021357,0.395837426295632,0.7649437878900697,0.7434513870874051,0.13574005105278708,-9.829519596966831,22.969870865566236,-42.6289100594999,0.30303030303030304,0.5454545454545454,False
19,1.581112700211468,11.910613472533948,12.583117817387436,18.362329759814184,0.45916971373509974,0.7640369012526192,0.7469669194289578,0.12583117817387435,-8.009201613339512,24.376964637918206,-40.39536786459723,0.3939393939393939,0.6060606060606061,False
20,1.5007491183088426,11.52366864952174,12.110623301881732,17.917114799415415,0.48507782883718664,0.7644731801747834,0.7444558248992773,0.12110623301881733,-7.172597509441954,25.00824179185285,-39.35343681073676,0.36363636363636365,0.6363636363636364,False
21,1.5557406322072627,12.824026526104321,13.406337998130105,19.248235137108193,0.40572526112136,0.7742970178813211,0.7526587336962336,0.13406337998130105,-9.954094149849631,22.336010040355895,-42.244198340055156,0.30303030303030304,0.5757575757575758,False
22,1.51201701716923,12.266352702270854,12.797362724939982,18.649196177999915,0.4421394199144848,0.7715492981651575,0.7484735761467661,0.1279736272493998,-8.848954251318267,23.32661294396557,-41.02452144660211,0.36363636363636365,0.5757575757575758,False
23,1.5362739485498536,12.319600537780559,12.846426649527116,18.706398288094693,0.438711954030227,0.7722149656274511,0.755169828225914,0.12846426649527115,-9.017949938774109,23.10488440368939,-41.14078428123761,0.3333333333333333,0.5757575757575758,False
24,1.5149024119869394,11.762007929158933,12.280852819934037,18.10492688494084,0.4742261408351435,0.7692604647977126,0.7469669194289578,0.12280852819934036,-7.766460263367855,24.288407808493744,-39.82132833522945,0.3939393939393939,0.6060606060606061,False
25,1.5326789349243415,12.399364091546246,12.90810264601852,18.70904049587982,0.4385533832183819,0.761951612401844,0.7471343257309365,0.1290810264601852,-8.554867654135734,24.056754522205274,-41.16648983047674,0.3333333333333333,0.5757575757575758,False
26,1.521324767576373,12.517242696429744,13.069754929253548,18.85557325071805,0.42972422943624466,0.768135936136634,0.7419447303695968,0.1306975492925355,-9.100409684759198,23.267207762924443,-41.46802713244284,0.3333333333333333,0.5757575757575758,False
27,1.4019558071731058,11.71594239653963,12.26584871971246,18.097020874531417,0.4746852275849166,0.7745306349035326,0.7494780139586382,0.1226584871971246,-8.181706721132452,23.456472165267627,-39.81988560753253,0.36363636363636365,0.6060606060606061,False
28,1.5413075536192946,12.36381427410877,12.956466869874435,18.775461927527527,0.43455977532937784,0.767846523712298,0.7419447303695968,0.12956466869874433,-8.951719898166079,23.396278375057786,-41.29971817138994,0.36363636363636365,0.5757575757575758,False
29,1.445703342653329,10.665634264187378,11.20843010598963,16.978655030437668,0.537606193732751,0.7752680053561497,0.7501476391665531,0.1120843010598963,-5.804546511534489,25.468478322471757,-37.07757134554073,0.45454545454545453,0.696969696969697,True
30,1.3644900029701232,11.790169939218146,12.331507946505692,18.146251394756657,0.47182324316143476,0.7779541729828019,0.7539979841120632,0.12331507946505692,-8.307461561578693,23.31314755399972,-39.92807067715711,0.3939393939393939,0.6060606060606061,False
31,1.5933841858389302,11.967627815224908,12.493026159026407,18.324779849397853,0.4613793858830425,0.7698400387265847,0.7519891084883188,0.12493026159026406,-8.21487371488051,23.8904651236937,-40.32021255345472,0.36363636363636365,0.6060606060606061,False
