epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,6.222224762190634,6.740384586225056,-0.01772375216031752,0.4060228779321956,0.39241612579837787,0.3111112381095317,-1.0280551768060942,12.028529644882232,-14.084639998494419,0.029850746268656716,0.029850746268656716,6.426280131268857,5.501104961742055,6.257481512487188,-0.02709715635804355,0.6433521585982819,0.6736583784400083,0.27505524808710274,-1.2598069797862659,10.753723789673618,-13.27333774924615,0.09090909090909091,0.09090909090909091,5.005436885958971,True
2,3.25e-05,6.179765053649447,6.6805261167550665,0.00027192327318770193,0.3048453074893387,0.28768114594924404,0.3089882526824724,-0.5567896757552873,12.491484637923982,-13.605063989434555,0.029850746268656716,0.029850746268656716,6.364017341386027,5.366458314837831,6.11615358842293,0.018773785841420643,0.7272554264411129,0.7175962662048284,0.26832291574189154,-0.692792372270064,11.217715502314865,-12.603300246854994,0.21212121212121213,0.21212121212121213,4.8825745272516,True
3,4.375e-05,6.0401326578054855,6.552127069999503,0.03833196732551769,0.7095869264155643,0.6797772259726818,0.3020066328902743,0.0871065267876013,12.928140666337667,-12.753927612762466,0.029850746268656716,0.029850746268656716,6.208828470600185,5.204931591496323,5.950360932647327,0.07124963859387712,0.7661455399158603,0.7625403651398353,0.2602465795748162,-0.28565541180697357,11.363605241880455,-11.9349160654944,0.18181818181818182,0.18181818181818182,4.729060151209735,False
4,5.4999999999999995e-05,5.348508834838867,5.924854804645819,0.21364983780320745,0.8382792252021852,0.819237172402812,0.2674254417419434,0.5487269216509008,12.11153146276725,-11.014077619465446,0.04477611940298507,0.04477611940298507,5.4613282160972485,5.187575687061656,5.9680267796542985,0.06572677457200682,0.8089301047731479,0.9163229723167055,0.2593787843530828,-2.686612504901308,7.758451094385791,-13.131676104188408,0.15151515151515152,0.15151515151515152,4.711296159619786,False
5,6.625e-05,2.245926262727424,3.125818436533865,0.7811290849522563,0.9282656426859742,0.8790857323166026,0.1122963131363712,0.8476695053613008,6.744695974511482,-5.04935696378888,0.47761194029850745,0.47761194029850745,2.902338329713736,1.8852907527576794,2.4311713421078185,0.8449600884210084,0.945397493774366,0.9470124130074004,0.09426453763788398,-0.25223885160503967,4.487140710334595,-4.991618413544675,0.48484848484848486,0.48484848484848486,1.5548827296555645,True
6,7.75e-05,1.7409771342775715,2.340944556919857,0.8772439761872848,0.9411577422275388,0.8732849026458142,0.08704885671387858,0.40235061431998637,4.922322844243778,-4.117621615603806,0.5970149253731343,0.5970149253731343,2.230702167838367,7.60054019725684,9.160946484658224,-1.2013701271511366,0.199539983063687,0.2201925444091937,0.380027009862842,-6.780104340928974,5.29469285758344,-18.854901539441386,0.15151515151515152,0.15151515151515152,7.106305591024534,False
7,8.875e-05,1.5271145336663545,2.0643651365836795,0.9045373273940043,0.9560109200873751,0.9327734110627973,0.07635572668331772,0.420084988892968,4.3815800558022735,-3.5414100780163373,0.6417910447761194,0.6417910447761194,2.0172330863440213,7.665798880837181,9.225275999588218,-1.2323953681829147,0.8184792930756122,0.8155341534363357,0.383289944041859,-6.990493947809393,4.8084311987458825,-18.789419094364668,0.15151515151515152,0.15151515151515152,7.199676343873896,False
8,0.0001,1.3307444141871894,1.7295316085280026,0.9329934027794732,0.9693415430634824,0.9490357370019388,0.06653722070935947,0.279564674220868,3.6248679489529874,-3.065738600511251,0.6268656716417911,0.6268656716417911,1.7922917287741134,6.162779277021235,7.101851982338804,-0.3229870994215489,0.8691355358896383,0.9545589967838007,0.30813896385106176,-5.555367668469747,3.116207426734735,-14.226942763674227,0.15151515151515152,0.15151515151515152,5.715465633778108,False
9,9.998052800596113e-05,1.0608079486818456,1.3775881723545957,0.9574891912221202,0.9807334227877023,0.9731791901489794,0.05304039743409228,0.22006902232098935,2.885466383784477,-2.445328339142499,0.746268656716418,0.746268656716418,1.5640935936970497,7.459979635296446,8.741258191891736,-1.004288676955761,0.9000810432159637,0.9230310467846169,0.3729989817648223,-7.152592319430727,2.6962892781756347,-17.00147391703709,0.12121212121212122,0.12121212121212122,6.959769531632915,False
10,9.992212734338192e-05,0.8498537584916869,1.1021257104582465,0.9727903582130345,0.9868561789692283,0.9750394562158187,0.04249268792458434,0.10986565564995382,2.259272307575063,-2.039540996275155,0.8059701492537313,0.8059701492537313,1.3464808279009008,6.256287907109116,7.756196220316313,-0.5780107286579976,0.9335421624765009,0.9607639656666187,0.3128143953554558,6.040314544330943,15.576712624330506,-3.4960835356686193,0.30303030303030304,0.30303030303030304,5.7262049563605375,False
11,9.982484395882215e-05,0.704855705375102,0.9355825783110718,0.9803923832740816,0.9904394282951734,0.9812403431052822,0.0352427852687551,0.10888012843345528,1.9301619487831072,-1.7124016919161966,0.8955223880597015,0.8955223880597015,1.214693039922572,10.06113518277804,11.630067814564015,-2.547944933457189,0.9051159187775247,0.9377888106140221,0.503056759138902,-10.006646433562944,1.6096411912901978,-21.622934058416085,0.09090909090909091,0.09090909090909091,9.56915059983354,False
12,9.96887543897155e-05,0.6644688586690533,0.8584344129541732,0.9834927474600635,0.9919751686260384,0.9841807636625439,0.03322344293345266,0.0785489838514755,1.7540219396703076,-1.5969239719673567,0.9253731343283582,0.9253731343283582,1.140323669874846,6.8850143714384595,8.437158322985834,-0.8672599137104637,0.6956148358573417,0.8371676935953503,0.34425071857192296,-6.491650274305632,4.071298222931404,-17.05459877154267,0.18181818181818182,0.18181818181818182,6.413394253964376,False
13,9.951396570415405e-05,0.6339075018220873,0.844373045556403,0.9840291040936985,0.9921449568325171,0.9842407722453452,0.031695375091104365,0.08370191526057115,1.730521662771426,-1.5631178322502837,0.9402985074626866,0.9402985074626866,1.0959860605980034,7.437693021514199,8.710129927128788,-0.9900392543932195,0.8301442456281124,0.8480683146057063,0.37188465107570995,-7.3258510466777915,1.908696761568378,-16.56039885492396,0.12121212121212122,0.12121212121212122,6.930606568461717,False
14,9.930061541665266e-05,0.5412399541975846,0.7400707285684697,0.987731060883145,0.9938628844441633,0.987101181358872,0.027061997709879233,0.02222537416130749,1.472109744271664,-1.427658995949049,0.9402985074626866,0.9402985074626866,1.031865994254155,8.938229363073003,10.064011637277558,-1.6567741503563949,0.7670713561805127,0.8509192462545686,0.4469114681536501,-8.905829444979176,0.28122646205978974,-18.092885352018143,0.09090909090909091,0.09090909090909091,8.416538558704685,False
15,9.904887137995989e-05,0.4971074840026115,0.6911278264674117,0.9893001592250775,0.994712088916533,0.9885013816242347,0.024855374200130575,0.05884851493052582,1.4085394745589024,-1.2908424446978508,0.9552238805970149,0.9552238805970149,0.9701713309359195,1.6760837562156445,2.5152989341621175,0.8340445229548458,0.9238450226127801,0.9287329100823415,0.08380418781078222,-0.09417233683846214,4.83235708307746,-5.020701756754384,0.5454545454545454,0.5454545454545454,1.3446870493439187,True
16,9.875893165300025e-05,0.4583570534613595,0.6002034963104659,0.9919302961146027,0.9960086623512852,0.9881613329883608,0.022917852673067975,0.059756382632611404,1.2303103448469819,-1.1107975795817593,0.9701492537313433,0.9701492537313433,0.9353033017756334,4.249970811786073,4.837168492173788,0.386245333495321,0.8736371562496495,0.9513726614115428,0.21249854058930367,-0.6710210857969342,8.71816241587574,-10.060204587469608,0.18181818181818182,0.18181818181818182,3.762001486739727,False
17,9.843102434505193e-05,0.4173216197028089,0.5849173630954253,0.9923361043339731,0.9962267244836764,0.9883813644586323,0.020866080985140444,0.06409961785843123,1.2036328311339877,-1.0754335954171252,0.9701492537313433,0.9701492537313433,0.8900215084873029,9.13570826884472,10.730561917450187,-2.020350236558168,0.5585112982855525,0.7800465391650556,0.456785413442236,-9.018134068359029,2.379938680409829,-20.416206817127886,0.12121212121212122,0.12121212121212122,8.629687248516564,False
18,9.806540743628242e-05,0.3937419959858282,0.5413661561377243,0.9934348786049328,0.9967545362824365,0.9900215990552,0.01968709979929141,0.04760663411510525,1.104573636122155,-1.0093603678919443,0.9701492537313433,0.9701492537313433,0.8532717831099211,4.411267576795636,5.595147552388877,0.17882548152903643,0.7346805986417202,0.8546086872119198,0.22056337883978178,-3.376767974911314,5.367361679942292,-12.120897629764919,0.21212121212121213,0.21212121212121213,3.9549163660918825,False
19,9.766236857478335e-05,0.3597921342102449,0.5114839032157584,0.994139637263199,0.9970742637647052,0.9903811691709387,0.017989606710512245,0.021242820060075218,1.0228862908045744,-0.9804006506844241,0.9850746268656716,0.9850746268656716,0.8542269276149237,8.701407273610434,10.313786741248462,-1.790285684361797,0.57560681819821,0.8291180042338565,0.43507036368052165,-8.49097218657985,2.9842525650598475,-19.966196938219547,0.09090909090909091,0.09090909090909091,8.19897503590945,False
20,9.722222485026419e-05,0.36336304492025234,0.5222931477765871,0.9938893246197014,0.9970030953943986,0.9919218708439066,0.018168152246012616,0.07357239055989394,1.0870596317887826,-0.9399148506689947,0.9701492537313433,0.9701492537313433,0.8246944155266036,6.824888576160777,8.381338085440257,-0.8426340640613144,0.9465474642934842,0.9542235930604052,0.34124442880803885,6.744275815559156,16.49743193689774,-3.008880305779428,0.24242424242424243,0.24242424242424243,6.247012030837512,False
