epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.7270809237636737,1.6632421775297686,0.2727272727272727,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,6,0.2727272727272727,1.0,0.42857142857142855,9,0.0,0.0,0.0,5,0.0,0.0,0.0,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,True
2,1.5233806349151764,1.2603011962139246,0.48484848484848486,0.2906318082788671,0.34077555816686256,0.6005763688760807,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,0.0,0.0,0.0,5,0.46153846153846156,0.8571428571428571,0.6,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,True
3,1.047049450577788,1.1247255251263126,0.5151515151515151,0.3097974822112753,0.35766423357664234,0.6157826649417852,0.0,0.0,0.0,6,0.45,1.0,0.6206896551724138,9,0.0,0.0,0.0,5,0.5454545454545454,0.8571428571428571,0.6666666666666666,7,1.0,0.4,0.5714285714285714,5,0.0,0.0,0.0,1,True
4,0.8422936008344242,1.0488323072592418,0.5454545454545454,0.4643981749244907,0.42641946697566624,0.7060133630289532,0.2857142857142857,0.3333333333333333,0.3076923076923077,6,0.5,0.5555555555555556,0.5263157894736842,9,1.0,0.4,0.5714285714285714,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,7,0.5714285714285714,0.8,0.6666666666666666,5,0.0,0.0,0.0,1,True
5,0.6875238390704292,1.2708934069582911,0.45454545454545453,0.31555722860070684,0.3003533568904594,0.5668257756563246,0.2,0.16666666666666666,0.18181818181818182,6,0.5714285714285714,0.8888888888888888,0.6956521739130435,9,0.0,0.0,0.0,5,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,0.5,0.4,0.4444444444444444,5,0.0,0.0,0.0,1,False
6,0.5737048574347994,1.3987583230842244,0.3939393939393939,0.30275058275058275,0.2542372881355933,0.56,0.21052631578947367,0.6666666666666666,0.32,6,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.8333333333333334,0.7142857142857143,0.7692307692307693,7,0.6666666666666666,0.8,0.7272727272727273,5,0.0,0.0,0.0,1,False
7,0.4639213008852444,1.7538562030503244,0.3939393939393939,0.324009324009324,0.2567567567567567,0.5389221556886227,0.25,0.6666666666666666,0.36363636363636365,6,0.5,0.2222222222222222,0.3076923076923077,9,0.0,0.0,0.0,5,0.75,0.42857142857142855,0.5454545454545454,7,0.6666666666666666,0.8,0.7272727272727273,5,0.0,0.0,0.0,1,False
8,0.36201057305828255,2.1328875534462206,0.36363636363636365,0.3067488067488067,0.21250000000000013,0.5129770992366411,0.1875,0.5,0.2727272727272727,6,0.4,0.2222222222222222,0.2857142857142857,9,0.0,0.0,0.0,5,0.6666666666666666,0.5714285714285714,0.6153846153846154,7,0.75,0.6,0.6666666666666666,5,0.0,0.0,0.0,1,False
9,0.2621556418007286,2.451550231309551,0.36363636363636365,0.3965469228627123,0.22569832402234657,0.5398406374501992,0.23076923076923078,0.5,0.3157894736842105,6,0.4,0.2222222222222222,0.2857142857142857,9,0.0,0.0,0.0,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5714285714285714,0.8,0.6666666666666666,5,0.5,1.0,0.6666666666666666,1,False
10,0.15343813273073428,3.0169994071125985,0.3333333333333333,0.23247863247863246,0.18243243243243235,0.5207811717576364,0.2857142857142857,0.6666666666666666,0.4,6,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,0.0,0.0,0.0,5,0.0,0.0,0.0,7,0.375,0.6,0.46153846153846156,5,0.0,0.0,0.0,1,False
11,0.11562761755182932,3.1623001831103905,0.3939393939393939,0.3287385129490392,0.2508513053348468,0.499215070643642,0.15384615384615385,0.3333333333333333,0.21052631578947367,6,0.6,0.3333333333333333,0.42857142857142855,9,0.0,0.0,0.0,5,0.8,0.5714285714285714,0.6666666666666666,7,0.5714285714285714,0.8,0.6666666666666666,5,0.0,0.0,0.0,1,False
12,0.0771051288503616,4.016509684796135,0.3939393939393939,0.3078958078958079,0.25759280089988756,0.5193370165745856,0.26666666666666666,0.6666666666666666,0.38095238095238093,6,0.5,0.2222222222222222,0.3076923076923077,9,0.0,0.0,0.0,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
13,0.05001569298609734,4.434873460291066,0.42424242424242425,0.34791251633356896,0.2962962962962963,0.5753988677303139,0.3076923076923077,0.6666666666666666,0.42105263157894735,6,0.5,0.2222222222222222,0.3076923076923077,9,0.2,0.2,0.2,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
14,0.07715368043145962,5.135432652913733,0.2727272727272727,0.20039682539682538,0.11409395973154357,0.44067796610169485,0.2,0.3333333333333333,0.25,6,0.4,0.2222222222222222,0.2857142857142857,9,0.0,0.0,0.0,5,0.0,0.0,0.0,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
15,0.05967437655141401,5.080433035181539,0.42424242424242425,0.3368421052631579,0.2915254237288136,0.5775729646697388,0.3076923076923077,0.6666666666666666,0.42105263157894735,6,0.4,0.2222222222222222,0.2857142857142857,9,0.0,0.0,0.0,5,1.0,0.42857142857142855,0.6,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
16,0.04722370637548318,5.048028675839834,0.36363636363636365,0.30370370370370375,0.21783295711060957,0.5038880248833593,0.16666666666666666,0.3333333333333333,0.2222222222222222,6,0.4,0.2222222222222222,0.2857142857142857,9,0.0,0.0,0.0,5,1.0,0.42857142857142855,0.6,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
17,0.033130721718336996,6.5855594230605865,0.36363636363636365,0.3023809523809524,0.22828507795100217,0.5005045408678103,0.25,0.5,0.3333333333333333,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.2,0.2,0.2,5,0.6666666666666666,0.2857142857142857,0.4,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
18,0.028354805495835543,6.06900165255323,0.24242424242424243,0.17195767195767195,0.07511210762331844,0.4204545454545454,0.16666666666666666,0.3333333333333333,0.2222222222222222,6,0.2,0.1111111111111111,0.14285714285714285,9,0.0,0.0,0.0,5,0.0,0.0,0.0,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
19,0.05407749567678171,6.997596244647029,0.36363636363636365,0.2796296296296296,0.22483221476510062,0.536144578313253,0.2857142857142857,0.6666666666666666,0.4,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.0,0.0,0.0,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
20,0.046501160970227606,6.869973538776553,0.3939393939393939,0.31067538126361655,0.2542372881355932,0.5381026438569207,0.2727272727272727,0.5,0.35294117647058826,6,0.5,0.3333333333333333,0.4,9,0.0,0.0,0.0,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
21,0.011274482003431674,7.350419716876896,0.42424242424242425,0.3123931623931624,0.29391891891891897,0.5714285714285714,0.35714285714285715,0.8333333333333334,0.5,6,0.5,0.2222222222222222,0.3076923076923077,9,0.0,0.0,0.0,5,0.6666666666666666,0.2857142857142857,0.4,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
22,0.055889862158164307,8.089544273027357,0.3939393939393939,0.3094276094276094,0.2666666666666667,0.5266393442622951,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,1.0,0.1111111111111111,0.2,9,0.16666666666666666,0.2,0.18181818181818182,5,0.5,0.2857142857142857,0.36363636363636365,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
23,0.02974416150985176,7.332872303061997,0.3939393939393939,0.2966570466570467,0.2633928571428572,0.569773056494447,0.3125,0.8333333333333334,0.45454545454545453,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.0,0.0,0.0,5,1.0,0.2857142857142857,0.4444444444444444,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
24,0.06929702902032035,7.741099290517895,0.3333333333333333,0.27317214376037907,0.1796610169491526,0.4538174052322478,0.2727272727272727,0.5,0.35294117647058826,6,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,0.16666666666666666,0.2,0.18181818181818182,5,0.5,0.14285714285714285,0.2222222222222222,7,0.5,0.8,0.6153846153846154,5,0.0,0.0,0.0,1,False
25,0.028872638525632707,8.015616881242595,0.2727272727272727,0.22342472342472344,0.11999999999999988,0.4486075949367089,0.16666666666666666,0.3333333333333333,0.2222222222222222,6,0.0,0.0,0.0,9,0.16666666666666666,0.2,0.18181818181818182,5,0.5,0.14285714285714285,0.2222222222222222,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
26,0.05935471554558124,9.788422606416113,0.3333333333333333,0.2876748251748252,0.20044052863436146,0.46177370030581033,0.3,0.5,0.375,6,0.5,0.1111111111111111,0.18181818181818182,9,0.125,0.2,0.15384615384615385,5,0.6666666666666666,0.2857142857142857,0.4,7,0.5,0.8,0.6153846153846154,5,0.0,0.0,0.0,1,False
27,0.06788605721856729,8.685388820434316,0.36363636363636365,0.30916305916305914,0.2265625,0.4961832061068703,0.25,0.3333333333333333,0.2857142857142857,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.1111111111111111,0.2,0.14285714285714285,5,0.75,0.42857142857142855,0.5454545454545454,7,0.5555555555555556,1.0,0.7142857142857143,5,0.0,0.0,0.0,1,False
28,0.02189407340725548,9.249441397990692,0.36363636363636365,0.27573099415204677,0.23425414364640873,0.49643947100712105,0.3076923076923077,0.6666666666666666,0.42105263157894735,6,0.0,0.0,0.0,9,0.14285714285714285,0.2,0.16666666666666666,5,0.6666666666666666,0.2857142857142857,0.4,7,0.5,1.0,0.6666666666666666,5,0.0,0.0,0.0,1,False
