epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.21212121212121213,0.07451224574512245,-0.045066991473812434,-0.01680672268907557,0.1,0.08333333333333333,0.09090909090909091,12,0.23214285714285715,0.7647058823529411,0.3561643835616438,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8502231894117414,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6803472168305341,True
2,3.25e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8340987534234018,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6720083531211404,False
3,4.375e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8062492955814708,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6595170619441014,False
4,5.4999999999999995e-05,0.22727272727272727,0.09057971014492754,-0.010204081632652962,0.04818459450288437,0.0,0.0,0.0,12,0.25,0.7647058823529411,0.37681159420289856,17,0.14285714285714285,0.2,0.16666666666666666,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.779371192780408,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6684466836499233,False
5,6.625e-05,0.13636363636363635,0.04054054054054054,-0.02172732210755024,0.0029122679286494035,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.140625,0.9,0.24324324324324326,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.779294863614169,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6691838159280665,False
6,7.75e-05,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7767556540893786,0.14705882352941177,0.04273504273504273,-0.03462749213011551,-0.05714285714285716,0.15151515151515152,0.8333333333333334,0.2564102564102564,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.7097750095760121,False
7,8.875e-05,0.18181818181818182,0.08013276434329066,0.032047800108636615,0.026938478340007177,0.0,0.0,0.0,12,1.0,0.11764705882352941,0.21052631578947367,17,0.15625,1.0,0.2702702702702703,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7496727479226661,0.14705882352941177,0.04273504273504273,-0.03462749213011551,-0.05714285714285716,0.15151515151515152,0.8333333333333334,0.2564102564102564,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6894687806858736,False
8,0.0001,0.3939393939393939,0.21305868044998477,0.2145194882475453,0.4255105456980248,0.0,0.0,0.0,12,0.4857142857142857,1.0,0.6538461538461539,17,0.23076923076923078,0.3,0.2608695652173913,10,0.3333333333333333,0.4,0.36363636363636365,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.6808342557964903,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.8329042525852428,False
9,9.995288696830197e-05,0.4393939393939394,0.21988670244484199,0.2624584717607973,0.5018050541516246,0.0,0.0,0.0,12,0.4857142857142857,1.0,0.6538461538461539,17,0.3333333333333333,0.1,0.15384615384615385,10,0.39285714285714285,0.7333333333333333,0.5116279069767442,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.6272692393172871,0.14705882352941177,0.04504504504504505,-0.04893617021276597,-0.01382886776145198,0.16129032258064516,0.8333333333333334,0.2702702702702703,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.7754000642720391,False
10,9.98116375555414e-05,0.5,0.3361802413273001,0.35236396074933096,0.5955373978629792,0.0,0.0,0.0,12,0.4857142857142857,1.0,0.6538461538461539,17,0.6,0.3,0.4,10,0.5263157894736842,0.6666666666666666,0.5882352941176471,15,0.42857142857142855,0.3333333333333333,0.375,9,0.0,0.0,0.0,3,0.5796989599863688,0.058823529411764705,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.058823529411764705,1.0,0.1111111111111111,2,0.8067066898532942,False
11,9.957652063800361e-05,0.5303030303030303,0.37044470221057635,0.3962820891118324,0.6731662024141133,0.0,0.0,0.0,12,0.4722222222222222,1.0,0.6415094339622641,17,0.2857142857142857,0.2,0.23529411764705882,10,0.7692307692307693,0.6666666666666666,0.7142857142857143,15,0.6,0.6666666666666666,0.631578947368421,9,0.0,0.0,0.0,3,0.5121782431096742,0.08823529411764706,0.02857142857142857,-0.009578544061302763,0.0483460559796437,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.09375,1.0,0.17142857142857143,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.7778149224963843,False
12,9.92479837741043e-05,0.5909090909090909,0.43185017596782305,0.47355982274741504,0.7226027397260274,0.0,0.0,0.0,12,0.4857142857142857,1.0,0.6538461538461539,17,0.5714285714285714,0.4,0.47058823529411764,10,0.8,0.8,0.8,15,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,0.0,0.0,0.0,3,0.4579255597157912,0.17647058823529413,0.05405405405405406,-0.01276595744680864,0.015557476231633616,0.1935483870967742,1.0,0.32432432432432434,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.9439790889328601,False
13,9.88266523524367e-05,0.6818181818181818,0.6377350353631189,0.595446584938704,0.7971311475409837,0.75,0.5,0.6,12,0.5555555555555556,0.8823529411764706,0.6818181818181818,17,0.6666666666666666,0.4,0.5,10,0.8125,0.8666666666666667,0.8387096774193549,15,0.75,0.6666666666666666,0.7058823529411765,9,1.0,0.3333333333333333,0.5,3,0.3792119268215064,0.3235294117647059,0.15873015873015872,0.19712525667351133,0.3316953316953317,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.16666666666666666,1.0,0.2857142857142857,3,0.5,1.0,0.6666666666666666,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.9480110921111762,True
14,9.831332840130888e-05,0.8787878787878788,0.9002178649237473,0.8487972508591065,0.9275521405049396,0.7692307692307693,0.8333333333333334,0.8,12,0.7368421052631579,0.8235294117647058,0.7777777777777778,17,1.0,0.7,0.8235294117647058,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.31700647915854596,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.3704183267612082,False
15,9.770898906203723e-05,0.8787878787878788,0.89546783625731,0.8482758620689654,0.9272125723738627,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,0.7142857142857143,0.8823529411764706,0.7894736842105263,17,1.0,0.6,0.75,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.26356370178135957,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.472923627086714,False
16,9.701478472890247e-05,0.9242424242424242,0.9414141414141414,0.906063193851409,0.9545704845814977,0.7692307692307693,0.8333333333333334,0.8,12,0.875,0.8235294117647058,0.8484848484848485,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.2299536574970592,0.20588235294117646,0.10802469135802469,0.06707317073170715,0.18434343434343448,0.0,0.0,0.0,6,0.5,0.5,0.5,10,0.08333333333333333,0.6666666666666666,0.14814814814814814,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.3068423418437733,False
17,9.623203685930869e-05,0.9242424242424242,0.9414141414141414,0.906063193851409,0.9545704845814977,0.7692307692307693,0.8333333333333334,0.8,12,0.875,0.8235294117647058,0.8484848484848485,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.21290961680087175,0.23529411764705882,0.07207207207207207,0.027502750275027465,0.08928571428571419,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.27586206896551724,1.0,0.43243243243243246,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.4829599658648174,False
18,9.536223545831418e-05,0.9545454545454546,0.9648484848484848,0.9436379163108455,0.9727422907488986,0.8461538461538461,0.9166666666666666,0.88,12,0.9375,0.8823529411764706,0.9090909090909091,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.19662084782665426,0.08823529411764706,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.08823529411764706,1.0,0.16216216216216217,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.5313535517337276,False
19,9.440703624232198e-05,0.9545454545454546,0.9648484848484848,0.9436379163108455,0.9727422907488986,0.8461538461538461,0.9166666666666666,0.88,12,0.9375,0.8823529411764706,0.9090909090909091,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.16741864338065637,0.35294117647058826,0.1626984126984127,0.09223300970873793,0.06682577565632464,1.0,0.3333333333333333,0.5,6,0.3125,1.0,0.47619047619047616,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.7202131376546972,True
20,9.336825748732972e-05,0.9696969696969697,0.9767628205128206,0.9624786810687891,0.9819326580892417,0.8571428571428571,1.0,0.9230769230769231,12,1.0,0.8823529411764706,0.9375,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.14988004420742845,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.816093675996743,False
21,9.224787656773784e-05,0.9848484848484849,0.9882828282828283,0.9812126387702818,0.9909140969162995,0.9230769230769231,1.0,0.96,12,1.0,0.9411764705882353,0.9696969696969697,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.14236110286279158,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.9012181740181118,False
22,9.10480261923051e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,1.0,1.0,1.0,17,1.0,1.0,1.0,10,1.0,1.0,1.0,15,1.0,1.0,1.0,9,1.0,1.0,1.0,3,0.12457294477657839,0.14705882352941177,0.043859649122807015,-0.003051881993896499,0.0059322033898304705,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.15151515151515152,1.0,0.2631578947368421,5,0.0,0.0,0.0,2,2.3707005741111202,False
