cal_bin,mean_true,mean_pred,count,mean_abs_error
0,2.875,7.601476222276688,8,4.726476222276688
1,7.666666666666667,10.820368568102518,6,3.2934376001358032
2,11.833333333333334,17.6476149559021,6,5.814281622568767
3,17.0,17.288994365268284,9,1.9326450559828017
4,19.5,18.229479789733887,4,1.2705202102661133
