epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.24242424242424243,0.13050397877984085,0.0072202166064980755,0.010899182561307952,0.25,0.4,0.3076923076923077,15,0.23809523809523808,0.625,0.3448275862068966,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7215017351237211,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7030733138907189,True
2,3.25e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6816366441322096,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7074284661049937,False
3,4.375e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6505825259468773,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7153802871704101,False
4,5.4999999999999995e-05,0.25757575757575757,0.11047619047619048,0.04432624113475181,0.1306638566912539,0.0,0.0,0.0,15,0.2962962962962963,1.0,0.45714285714285713,16,0.08333333333333333,0.1111111111111111,0.09523809523809523,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6264509797096253,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7289919035107482,False
5,6.625e-05,0.3484848484848485,0.2009671179883946,0.19943582510578273,0.3402356301320957,0.0,0.0,0.0,15,0.45161290322580644,0.875,0.5957446808510638,16,0.2571428571428571,1.0,0.4090909090909091,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.5846005732362921,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7249312117987988,False
6,7.75e-05,0.36363636363636365,0.2698523698523699,0.2226584408300617,0.40830449826989623,0.47619047619047616,0.6666666666666666,0.5555555555555556,15,0.5,0.3125,0.38461538461538464,16,0.2571428571428571,1.0,0.4090909090909091,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.5446962824373535,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7747377523020202,False
7,8.875e-05,0.5,0.41318248481039177,0.3657542224810717,0.6281421554464028,0.4642857142857143,0.8666666666666667,0.6046511627906976,15,0.5,0.125,0.2,16,0.5833333333333334,0.7777777777777778,0.6666666666666666,9,0.5,0.7333333333333333,0.5945945945945946,15,0.0,0.0,0.0,11,0.5101260591637005,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7293836565578685,False
8,0.0001,0.5454545454545454,0.4488095238095238,0.41816044666470753,0.6679125934445084,0.5185185185185185,0.9333333333333333,0.6666666666666666,15,0.6,0.1875,0.2857142857142857,16,0.7142857142857143,0.5555555555555556,0.625,9,0.5185185185185185,0.9333333333333333,0.6666666666666666,15,0.0,0.0,0.0,11,0.47982352845596543,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8077054030754987,False
9,9.998052800596113e-05,0.5454545454545454,0.4538095238095238,0.42020497803806733,0.6665704387990763,0.5185185185185185,0.9333333333333333,0.6666666666666666,15,0.6,0.1875,0.2857142857142857,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,0.52,0.8666666666666667,0.65,15,0.0,0.0,0.0,11,0.4514467188806245,0.29411764705882354,0.21750572082379863,0.14465408805031443,0.39488320355951045,0.0,0.0,0.0,11,0.23076923076923078,0.5,0.3157894736842105,6,0.0,0.0,0.0,5,0.35294117647058826,1.0,0.5217391304347826,6,0.5,0.16666666666666666,0.25,6,0.7530801949547786,False
10,9.992212734338192e-05,0.5454545454545454,0.47654375022796075,0.4203747072599532,0.656964656964657,0.5,0.7333333333333333,0.5945945945945946,15,0.5,0.3125,0.38461538461538464,16,0.7,0.7777777777777778,0.7368421052631579,9,0.5416666666666666,0.8666666666666667,0.6666666666666666,15,0.0,0.0,0.0,11,0.4206583461978219,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,0.9727627705125248,False
