cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,1.9035143511635917,7,3.036461727959769
1,18.166666666666668,8.866938591003418,6,9.299728075663248
2,37.142857142857146,43.27118400165013,7,12.8679712499891
3,57.833333333333336,64.1692927678426,6,6.335959434509277
4,69.42857142857143,65.01683262416294,7,6.554879324776786
