cal_bin,mean_true,mean_pred,count,mean_abs_error
0,2.875,8.265237718820572,8,5.390237718820572
1,7.666666666666667,8.867172479629517,6,2.270445187886556
2,11.833333333333334,10.636445999145508,6,1.1968873341878254
3,17.0,14.561104615529379,9,3.3877561887105307
4,19.5,18.353795409202576,4,1.6462045907974243
