fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,5.934850250973421,9.1356031755322,0.8916421683269844,0.9493310218333649,0.9152704177345705,0.059348502509734204,-2.3653979231329525,14.929771134081776,-19.66056698034768,0.6176470588235294,0.8235294117647058,5.717890056660947
2,5.832760066697092,10.182414172740986,0.8635442519457285,0.931654264303432,0.8936217219860191,0.058327600666970916,-1.115255796548092,18.72220648902863,-20.95271808212481,0.7575757575757576,0.7878787878787878,5.568841215621943
3,7.771916136597142,10.737038232899245,0.8150840222262044,0.9309151457589461,0.9336798892547531,0.07771916136597141,1.7718813852830366,22.52794142440674,-18.984178653840665,0.5454545454545454,0.6666666666666666,7.5234008825186525
