epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.4079152832127582,1.1040117184905445,0.47058823529411764,0.2504409171075838,0.31999999999999995,0.6440677966101696,1.0,0.16666666666666666,0.2857142857142857,6,0.5882352941176471,1.0,0.7407407407407407,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.3125,1.0,0.47619047619047616,5,0.0,0.0,0.0,2,True
2,1.0468301024099793,1.001652648606721,0.5882352941176471,0.35479797979797983,0.45475372279495996,0.6592427616926504,0.8,0.6666666666666666,0.7272727272727273,6,0.75,0.9,0.8181818181818182,10,0.0,0.0,0.0,3,0.4375,0.875,0.5833333333333334,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,True
3,0.6692483349580958,1.238539412508116,0.47058823529411764,0.3875816993464052,0.3447537473233404,0.6596758817921831,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.7142857142857143,0.5,0.5882352941176471,10,0.5,0.3333333333333333,0.4,3,0.5,0.25,0.3333333333333333,8,0.3333333333333333,0.8,0.47058823529411764,5,0.0,0.0,0.0,2,False
4,0.40650939506977196,1.3743114573607111,0.5882352941176471,0.4240245261984393,0.4734513274336284,0.7238578680203046,1.0,0.6666666666666666,0.8,6,0.6923076923076923,0.9,0.782608695652174,10,0.0,0.0,0.0,3,0.6,0.375,0.46153846153846156,8,0.36363636363636365,0.8,0.5,5,0.0,0.0,0.0,2,False
5,0.24901944399256296,1.5473248715651127,0.5882352941176471,0.47511932511932514,0.4797814207650274,0.7266331658291457,0.8,0.6666666666666666,0.7272727272727273,6,0.7272727272727273,0.8,0.7619047619047619,10,0.5,0.3333333333333333,0.4,3,0.6,0.375,0.46153846153846156,8,0.36363636363636365,0.8,0.5,5,0.0,0.0,0.0,2,False
6,0.22898862595208969,1.7796151875537094,0.5294117647058824,0.3731601731601731,0.3908174692049272,0.6552828175026681,1.0,0.6666666666666666,0.8,6,0.8181818181818182,0.9,0.8571428571428571,10,0.0,0.0,0.0,3,0.3333333333333333,0.5,0.4,8,0.16666666666666666,0.2,0.18181818181818182,5,0.0,0.0,0.0,2,False
7,0.13063176338128143,1.7497122346554534,0.5294117647058824,0.43939014202172094,0.40805223068552776,0.6472332015810276,0.5,0.6666666666666666,0.5714285714285714,6,0.6666666666666666,0.6,0.631578947368421,10,0.5,0.3333333333333333,0.4,3,0.5714285714285714,0.5,0.5333333333333333,8,0.42857142857142855,0.6,0.5,5,0.0,0.0,0.0,2,False
8,0.13434976316539268,1.9546167998122708,0.5294117647058824,0.3560240081979213,0.40022050716648283,0.6991150442477876,0.8,0.6666666666666666,0.7272727272727273,6,0.6923076923076923,0.9,0.782608695652174,10,0.0,0.0,0.0,3,0.3333333333333333,0.125,0.18181818181818182,8,0.3076923076923077,0.8,0.4444444444444444,5,0.0,0.0,0.0,2,False
9,0.1530583382084392,1.8332322964584284,0.5294117647058824,0.43554398817556716,0.4137931034482759,0.65,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.6666666666666666,0.6,0.631578947368421,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.6,0.375,0.46153846153846156,8,0.4444444444444444,0.8,0.5714285714285714,5,0.0,0.0,0.0,2,False
10,0.10091592092978335,1.9669927500760156,0.5588235294117647,0.45191899603664315,0.43270300333704104,0.6483971044467425,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.7272727272727273,0.8,0.7619047619047619,10,1.0,0.3333333333333333,0.5,3,0.4444444444444444,0.5,0.47058823529411764,8,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,2,False
