epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.25757575757575757,0.08888888888888889,0.004616805170821747,0.009784735812133016,0.3333333333333333,0.08333333333333333,0.13333333333333333,12,0.25396825396825395,0.9411764705882353,0.4,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8448110490134269,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6808408201909533,True
2,3.25e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8312693837917212,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6718841861276066,False
3,4.375e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8052005531209888,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6717205356149113,False
4,5.4999999999999995e-05,0.21212121212121213,0.07639751552795031,-0.03218045112781942,0.038292104371399516,0.0,0.0,0.0,12,0.24528301886792453,0.7647058823529411,0.37142857142857144,17,0.07692307692307693,0.1,0.08695652173913043,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7815689157355915,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6860668229121788,False
5,6.625e-05,0.13636363636363635,0.041666666666666664,-0.02562704471101407,-0.01814882032667886,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.14516129032258066,0.9,0.25,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7784382861672026,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6952824971255134,False
6,7.75e-05,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7774482651190324,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6972818367621478,False
7,8.875e-05,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7566126556107492,0.17647058823529413,0.08363636363636363,-0.018181818181818077,0.01666666666666672,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.23529411764705882,0.5,0.32,8,0.11764705882352941,0.4,0.18181818181818182,5,0.0,0.0,0.0,2,0.7364509140743929,False
8,0.0001,0.16666666666666666,0.06356356356356356,0.014657980456025954,0.027646416878864932,0.0,0.0,0.0,12,1.0,0.058823529411764705,0.1111111111111111,17,0.15625,1.0,0.2702702702702703,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7438246201385151,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6629604341937047,False
9,9.998052800596113e-05,0.3181818181818182,0.1876899696048632,0.152639087018545,0.3093826299267527,0.0,0.0,0.0,12,0.43478260869565216,0.5882352941176471,0.5,17,0.21621621621621623,0.8,0.3404255319148936,10,0.5,0.2,0.2857142857142857,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7128185284860207,0.23529411764705882,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.23529411764705882,1.0,0.38095238095238093,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.7599046356537763,True
10,9.992212734338192e-05,0.3787878787878788,0.26429737413719107,0.20900321543408362,0.46492048643592143,0.5,0.4166666666666667,0.45454545454545453,12,0.35,0.4117647058823529,0.3783783783783784,17,0.15384615384615385,0.2,0.17391304347826086,10,0.4782608695652174,0.7333333333333333,0.5789473684210527,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.6401845839890566,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.9498198685692806,False
