cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,18.292233058384486,7,17.0065187726702
1,6.375,18.308553218841553,8,11.933553218841553
2,12.6,18.325465774536134,5,5.725465774536133
3,16.428571428571427,18.356094224112375,7,1.927522795540946
4,18.857142857142858,18.358052117483957,7,0.7870398930140904
