cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,0.7895098413739886,7,0.7895098413739886
1,13.571428571428571,5.409791094916208,7,8.161637476512364
2,36.833333333333336,38.08036279678345,6,4.38758643468221
3,55.57142857142857,58.688969475882395,7,4.891177313668387
4,72.57142857142857,65.01325961521694,7,9.361476625714984
