fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,6.751992225646973,8.920866154851643,-0.7690297287403054,0.8723473048297029,0.9379718775947528,0.3375996112823486,6.2647691614487595,18.712624125642265,-6.183085802744747,0.3235294117647059,0.3235294117647059,6.28852676153183
2,6.060112678643429,8.10248350032493,-0.4836289145168524,0.8287647986927417,0.8429990081166505,0.30300563393217145,5.577243443691369,17.097074779766203,-5.942587892383463,0.36363636363636365,0.36363636363636365,5.600243941957903
3,5.69217654430505,7.322015932097316,-0.406286201716612,0.9540711304152814,0.9438260776351425,0.2846088272152525,5.215225234176174,15.288432207381424,-4.857981739029077,0.2727272727272727,0.2727272727272727,5.185943422210638
