epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,is_best
1,33.471949790222475,26.106129128091474,25.99298675621257,33.29353366235284,-0.43914859007125373,0.3114000428502291,0.32312887727644046,0.2599298675621257,-20.28727893969592,31.45396276747628,-72.02852064686812,0.20588235294117646,0.3235294117647059,True
2,19.359734420583706,23.07016598336837,22.379766148679398,28.030969524882853,-0.020145435559790315,0.41908490977385476,0.34876427989172093,0.22379766148679398,-5.0217620835584755,49.030090007596954,-59.07361417471391,0.20588235294117646,0.29411764705882354,True
3,15.648141870113335,22.92699267723981,22.85124002046445,29.187506404760924,-0.10606293410505652,0.42496565689877525,0.41292953913236324,0.22851240020464447,-2.3018490540630676,54.72748322420518,-59.33118133233132,0.14705882352941177,0.38235294117647056,True
4,14.469238119414358,23.558862246704454,23.72291456601199,30.84923816866322,-0.23559100837341762,0.34108669517383094,0.27431415852399005,0.2372291456601199,1.2310526686556198,61.64739710356207,-59.18529176625083,0.11764705882352941,0.2647058823529412,False
5,13.204015720733489,23.010928118930142,22.473952819319333,29.222052585970445,-0.10868274429012148,0.48246123876466,0.46254712217366034,0.22473952819319332,4.614695626146653,61.171239973455606,-51.941848721162295,0.14705882352941177,0.2647058823529412,False
6,12.572272332027705,20.951009956002235,21.280744692858526,27.642898615298304,0.007905563738855537,0.478943340645431,0.5073353631347438,0.21280744692858528,1.3854086539324593,55.497401832645295,-52.72658452478038,0.17647058823529413,0.29411764705882354,True
7,11.620621217140044,21.686201329091016,21.86101534787346,28.24100558076293,-0.03549061126276465,0.4801791402800293,0.47786232539741524,0.2186101534787346,5.222144715926227,59.619952399242806,-49.17566296739035,0.17647058823529413,0.2647058823529412,False
8,12.022758320124462,20.07090802332934,20.01484183704152,25.180816286729115,0.1767619006314224,0.5475841798708737,0.5484748116430982,0.2001484183704152,2.4828400331384994,51.59674100922093,-46.631060942943925,0.17647058823529413,0.23529411764705882,True
9,11.592519641645026,20.139867518929876,20.409990072250366,26.53610216167069,0.08576022191550603,0.5126552436322747,0.562136792677589,0.20409990072250367,0.38454599941478057,52.389844781501345,-51.62075278267178,0.14705882352941177,0.35294117647058826,False
10,11.517812425440008,19.32986491901033,19.60569453863975,24.753728611470457,0.2044506912531009,0.5208484604653744,0.5208438387643527,0.1960569453863975,1.2080097837264048,49.667510233006965,-47.25149066555416,0.14705882352941177,0.29411764705882354,True
