epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.22388059701492538,0.11372549019607843,-0.01396973224679865,-0.006257822277847325,0.25,0.2222222222222222,0.23529411764705882,18,0.21568627450980393,0.7333333333333333,0.3333333333333333,15,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.7644471878436074,0.24242424242424243,0.07804878048780488,0.0,0.0,0.24242424242424243,1.0,0.3902439024390244,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.682988016773956,True
2,3.25e-05,0.22388059701492538,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,18,0.22388059701492538,1.0,0.36585365853658536,15,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.7224852490780959,0.24242424242424243,0.07804878048780488,0.0,0.0,0.24242424242424243,1.0,0.3902439024390244,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.6749695074678671,False
3,4.375e-05,0.22388059701492538,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,18,0.22388059701492538,1.0,0.36585365853658536,15,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.6940850837906795,0.24242424242424243,0.07804878048780488,0.0,0.0,0.24242424242424243,1.0,0.3902439024390244,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.6896513696872827,False
4,5.4999999999999995e-05,0.19402985074626866,0.07536231884057971,-0.019442096365173356,0.009178990311065727,0.0,0.0,0.0,18,0.24074074074074073,0.8666666666666667,0.37681159420289856,15,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.6772103030290176,0.24242424242424243,0.1380952380952381,0.04513888888888884,0.10976744186046516,0.25,0.625,0.35714285714285715,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.23076923076923078,0.6,0.3333333333333333,5,0.7085768673155043,False
5,6.625e-05,0.16417910447761194,0.07627627627627628,0.013669821240799185,-0.010973936899862924,0.0,0.0,0.0,18,0.3333333333333333,0.06666666666666667,0.1111111111111111,15,0.15625,1.0,0.2702702702702703,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.6734284406277671,0.15151515151515152,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,9,0.15151515151515152,1.0,0.2631578947368421,5,0.7255209660289264,False
6,7.75e-05,0.16417910447761194,0.07763157894736841,0.01625589931830107,0.011663807890223032,0.0,0.0,0.0,18,1.0,0.06666666666666667,0.125,15,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.6664880058658657,0.30303030303030304,0.14714285714285716,0.05125000000000002,0.02880400751408896,0.0,0.0,0.0,8,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.2903225806451613,1.0,0.45,9,0.5,0.2,0.2857142857142857,5,0.7114516224523988,True
7,8.875e-05,0.22388059701492538,0.1356125356125356,0.07315775472200048,0.11676082862523529,0.0,0.0,0.0,18,0.4166666666666667,0.3333333333333333,0.37037037037037035,15,0.18181818181818182,1.0,0.3076923076923077,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.6562527720607928,0.45454545454545453,0.33621553884711775,0.28519855595667865,0.5785674625208218,0.6153846153846154,1.0,0.7619047619047619,8,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,0.0,0.0,0.0,4,0.5,0.5555555555555556,0.5263157894736842,9,0.3333333333333333,0.2,0.25,5,0.5612951017389394,True
8,0.0001,0.3880597014925373,0.2650296114401271,0.24842681258549926,0.40349403662019145,1.0,0.16666666666666666,0.2857142857142857,18,0.4642857142857143,0.8666666666666667,0.6046511627906976,15,0.2777777777777778,1.0,0.43478260869565216,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.5873833108304152,0.48484848484848486,0.38681818181818184,0.36249999999999993,0.6673387096774194,0.5714285714285714,1.0,0.7272727272727273,8,0.0,0.0,0.0,7,0.3333333333333333,0.5,0.4,4,0.5,0.1111111111111111,0.18181818181818182,9,0.45454545454545453,1.0,0.625,5,0.4289837379648228,True
9,9.995288696830197e-05,0.582089552238806,0.4939522842748649,0.4705052215636466,0.7140011383039271,0.6538461538461539,0.9444444444444444,0.7727272727272727,18,0.8333333333333334,0.3333333333333333,0.47619047619047616,15,0.625,1.0,0.7692307692307693,10,0.3684210526315789,0.5833333333333334,0.45161290322580644,12,0.0,0.0,0.0,12,0.5078208149369083,0.5757575757575758,0.5107206518971225,0.4652777777777778,0.7232363098174642,0.5714285714285714,1.0,0.7272727272727273,8,0.0,0.0,0.0,7,1.0,0.5,0.6666666666666666,4,0.8,0.4444444444444444,0.5714285714285714,9,0.4166666666666667,1.0,0.5882352941176471,5,0.38909929894437695,True
10,9.98116375555414e-05,0.6865671641791045,0.6076518076518076,0.6015293118096856,0.7936152338280593,0.6923076923076923,1.0,0.8181818181818182,18,1.0,0.4,0.5714285714285714,15,1.0,1.0,1.0,10,0.48,1.0,0.6486486486486487,12,0.0,0.0,0.0,12,0.423502597524159,0.6363636363636364,0.5486291486291486,0.5335689045936396,0.7404299947561614,0.5714285714285714,1.0,0.7272727272727273,8,0.0,0.0,0.0,7,0.6666666666666666,0.5,0.5714285714285714,4,0.7777777777777778,0.7777777777777778,0.7777777777777778,9,0.5714285714285714,0.8,0.6666666666666666,5,0.35972092049290433,True
