fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,4.149371434660519,5.513129561139765,0.3243566883903626,0.5992509684431931,0.6012117733579647,0.20746857173302594,-0.9276932197458604,9.723961511266001,-11.579347950757722,0.3235294117647059,0.3235294117647059,3.8791011911542976
2,3.7353532711664834,4.820226913783874,0.4749218521644595,0.7029360699560782,0.6802704137039259,0.18676766355832417,-0.8575391733285153,8.43939477062035,-10.15447311727738,0.2727272727272727,0.2727272727272727,3.535141026522174
3,3.0606218468059194,4.300427596253847,0.5148951052830963,0.7223197601485518,0.719707194027402,0.15303109234029597,0.5032950242360433,8.874209648740232,-7.867619600268145,0.36363636363636365,0.36363636363636365,3.153748038253098
