epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,5.8483440698082765,6.522301126033467,-0.021667233980297018,0.3080923735850677,0.31104836651096657,0.29241720349041384,-1.050673093368758,11.56607969133128,-13.667425878068796,0.05970149253731343,0.05970149253731343,6.0500982597692685,6.268246347253973,6.70724512032162,-0.016663740066845234,0.3370960547332063,0.31484697599904315,0.31341231736269864,-0.9916246443083792,12.010108546184476,-13.993357834801234,0.030303030303030304,0.030303030303030304,5.768002374244459,True
2,3.25e-05,5.772777550256074,6.437301206764794,0.004788387147688922,0.362760776304668,0.36522634020595846,0.2886388775128037,-0.46780837471805403,12.115941474348915,-13.051558223785023,0.08955223880597014,0.08955223880597014,5.967287254333496,6.102875304944588,6.6002851910428255,0.015503037005581088,0.6358913764767814,0.5333464207583578,0.3051437652472294,0.332474997549346,13.252610797134622,-12.58766080203593,0.06060606060606061,0.06060606060606061,5.599531179485899,True
3,4.375e-05,5.653072926535535,6.352277030543258,0.03090437329866591,0.6686026139979337,0.667435037328521,0.28265364632677675,0.11256979472601591,12.561077649746254,-12.335938060294223,0.11940298507462686,0.11940298507462686,5.8455892448994655,5.717285690885602,6.311481507148376,0.09977388749029448,0.8373120666517497,0.7183336807386365,0.2858642845442801,0.8568467949375962,13.1128213599621,-11.399127770086908,0.06060606060606061,0.06060606060606061,5.226243741464133,True
4,5.4999999999999995e-05,4.948813965071493,5.662656796476451,0.22989799333317595,0.8841403118565103,0.8727473584628092,0.24744069825357468,0.3001251790060926,11.383332808477236,-10.78308245046505,0.13432835820895522,0.13432835820895522,5.092866059203646,2.855800657561331,3.7877369015445077,0.6757734402825258,0.882515318338169,0.821216088010277,0.14279003287806655,0.7376156142263701,8.019450610695042,-6.544219382242301,0.36363636363636365,0.36363636363636365,2.3919549886626426,True
5,6.625e-05,2.4332074371736443,3.263083004809354,0.7442803999936796,0.900042666250866,0.8975864294591841,0.12166037185868221,0.42842821220853433,6.768705565357801,-5.911849140940732,0.417910447761194,0.417910447761194,3.0067324545846055,2.2404382517843535,3.3636011617433192,0.7443192887797581,0.8726885803251504,0.8101570670331952,0.11202191258921768,0.31077859618447046,6.875236579486064,-6.253679387117122,0.48484848484848486,0.48484848484848486,1.807029177429098,True
6,7.75e-05,1.8277752755293206,2.4833211937203834,0.8518936893188807,0.9305059159219433,0.9202055834824531,0.09138876377646603,0.29427890279399815,5.1272923846872835,-4.5387345790992875,0.5373134328358209,0.5373134328358209,2.380554895970359,2.2273262305693193,3.392402364504705,0.7399219546124107,0.8802076078984727,0.8833811907753888,0.11136631152846596,0.7625374974626483,7.241495415245772,-5.716420420320476,0.42424242424242425,0.42424242424242425,1.7902460492479455,False
7,8.875e-05,1.4307599814970102,1.9703024117096057,0.9067661643128946,0.9594672704659186,0.9610640553388091,0.0715379990748505,0.35959098232326225,4.156524269399699,-3.4373423047531744,0.6417910447761194,0.6417910447761194,2.0772925875080164,2.1728946982008037,3.37338076495337,0.7428303542737986,0.8830739936018734,0.8823758252320177,0.10864473491004019,0.504019639708779,7.041629531225606,-6.033590251808048,0.45454545454545453,0.45454545454545453,1.721667505845879,False
8,0.0001,1.173047898420647,1.6193655162294875,0.9370207408393021,0.9722757880675975,0.9697037322071136,0.058652394921032344,0.19336456327296014,3.3446123224431865,-2.9578831958972662,0.7164179104477612,0.7164179104477612,1.7797195879381094,1.9202656059554128,3.416988499240591,0.7361385089671009,0.8837142844319683,0.9044938671861815,0.09601328029777065,0.8481788815874042,7.335868587612578,-5.63951082443777,0.5454545454545454,0.5454545454545454,1.49059688969694,True
9,9.995288696830197e-05,0.9639924960349923,1.3268485442583733,0.9577184910191364,0.9815844651594551,0.978783392619637,0.048199624801749615,0.14275376120610023,2.7282815955245145,-2.442774073112314,0.7611940298507462,0.7611940298507462,1.6126688451909308,1.7323273637078025,3.127515451657972,0.7789513300304775,0.8990739776900761,0.8992994785454309,0.08661636818539012,0.48274025411316845,6.539208361325611,-5.573727853099274,0.6363636363636364,0.6363636363636364,1.3284451664321952,True
10,9.98116375555414e-05,0.7578867424779864,1.0304205520143361,0.9745001985864797,0.9892237250121935,0.9854231442869452,0.03789433712389932,0.1432262089715075,2.143245366380679,-1.856792948437664,0.8059701492537313,0.8059701492537313,1.3969043532414223,1.7399214903513591,3.273397634640449,0.7578488663339942,0.8935585341910305,0.9098558167508273,0.08699607451756795,0.550128900643551,6.87473344245244,-5.774475641165338,0.5757575757575758,0.5757575757575758,1.3324891410697477,False
11,9.957652063800361e-05,0.6574422583651187,0.8579879541823325,0.9823204928136781,0.9921540955711382,0.9896229872090374,0.03287211291825594,0.09948515002407245,1.7697985235951323,-1.5708282235469873,0.8805970149253731,0.8805970149253731,1.2584219153247662,1.6097390164028516,3.269415057250512,0.7584377339741915,0.8935564142596852,0.8966185037631079,0.08048695082014258,0.6171611746152242,6.910008765281764,-5.675686416051316,0.7272727272727273,0.7272727272727273,1.2288082736102168,True
12,9.92479837741043e-05,0.603736533157861,0.7669986921373826,0.9858714686171132,0.9933052885101051,0.9906029505575257,0.030186826657893052,0.08874025362641064,1.5819620583776746,-1.4044815511248534,0.9552238805970149,0.9552238805970149,1.1797721916170263,1.5188866465380697,3.295292433212175,0.7545986766829975,0.8880531145477895,0.8951104554480515,0.07594433232690348,0.41881135828567273,6.825208384883603,-5.987585668312257,0.7575757575757576,0.7575757575757576,1.1458570223868438,True
13,9.88266523524367e-05,0.5091400902662704,0.6710494551983548,0.9891852413951631,0.9949619462622163,0.9902829625253662,0.02545700451331352,0.03139439892413011,1.3452111612192204,-1.2824223633709602,0.9850746268656716,0.9850746268656716,1.1281391335957085,1.4067917177171418,2.3322026059382863,0.8770802889575564,0.9409629338371566,0.9043263062622863,0.07033958588585709,-0.06896562829162135,4.500152445413278,-4.638083701996521,0.8181818181818182,0.8181818181818182,1.0400149556445992,True
14,9.831332840130888e-05,0.5027360444638267,0.6329116137826621,0.990379582852783,0.995363040041992,0.9932628510748509,0.025136802223191333,0.05153910170740156,1.287926042619774,-1.1848478392049708,1.0,1.0,1.064656739804282,1.359285249854579,3.021775408459917,0.7936457855009649,0.9019697012957308,0.9229255688146512,0.06796426249272895,0.4968945654955777,6.338951464403659,-5.345162333412504,0.8181818181818182,0.8181818181818182,0.9914720474129115,True
15,9.770898906203723e-05,0.4553486873854452,0.5716480407304337,0.9921518876338206,0.9962799311558495,0.9901429677612966,0.02276743436927226,0.024218497881248816,1.1436426836782132,-1.0952056879157157,1.0,1.0,0.9884178745212839,1.4794312968398586,3.4323768171028086,0.7337565709454044,0.8829895747719538,0.8713168042549357,0.07397156484199294,1.0234714276862866,7.444892349564352,-5.397949494191778,0.7575757575757576,0.7575757575757576,1.1085760885266343,False
16,9.701478472890247e-05,0.4318132017975423,0.5527212918149134,0.9926629722234596,0.9965228455749514,0.993222852570831,0.021590660089877114,0.05792540934548449,1.1352935221684832,-1.0194427034775144,1.0,1.0,0.9574006831468042,1.3242856643416665,2.2875056516840506,0.8817466835319214,0.9457782211601681,0.9140448398482067,0.06621428321708332,-0.4662239027745796,3.92317733692132,-4.85562514247048,0.8181818181818182,0.8181818181818182,0.9892756359482353,True
17,9.623203685930869e-05,0.3371298201938174,0.4610981097452057,0.994893839549136,0.9975211524248068,0.995362772535897,0.016856491009690867,-0.005398180502564159,0.8982921787026937,-0.909088539707822,1.0,1.0,0.9007141218256595,1.2911320689952734,2.306159514356098,0.8798101853685885,0.9448189820952625,0.9282875183792969,0.06455660344976367,-0.3977495197093848,4.054586680995657,-4.850085720414427,0.8181818181818182,0.8181818181818182,0.9387732855859212,True
18,9.536223545831418e-05,0.3250092294678759,0.43040418174843476,0.9955510170819569,0.9978384264306294,0.9962227403723255,0.016250461473393797,0.018003794684338926,0.8608576315290936,-0.8248500421604158,1.0,1.0,0.8704832792282104,1.4549424865029075,2.5913773019094553,0.8482424596703055,0.932521597591735,0.9105260604464079,0.07274712432514538,-0.3813753706036192,4.642418214847741,-5.405168956054979,0.8181818181818182,0.8181818181818182,1.0484444470269454,False
19,9.440703624232198e-05,0.3253722711285548,0.43176299318447653,0.9955228813348858,0.9977882539839829,0.9971027074607639,0.016268613556427742,-0.0025270914853508793,0.8437138798862559,-0.8487680628569577,1.0,1.0,0.8438514944332749,1.4514619148138799,3.2387063273369683,0.7629542803854963,0.8954670494946874,0.8979589911542694,0.072573095740694,0.8419245770483306,6.971550525412633,-5.287701371315972,0.7878787878787878,0.7878787878787878,1.0743438964211052,False
20,9.336825748732972e-05,0.28352777415247105,0.36914631773154155,0.996727310107945,0.9984008775820489,0.9974426947449334,0.014176388707623552,0.021878195787543683,0.744133138714104,-0.7003767471390167,1.0,1.0,0.813784826157698,1.4422767758369446,2.4990157025285273,0.8588675281120561,0.9340380031794593,0.9013102096321731,0.07211383879184723,0.3014547517805388,5.163757916065632,-4.560848412504554,0.8181818181818182,0.8181818181818182,1.0505139452776862,False
21,9.224787656773784e-05,0.2690977298501712,0.35546261638784,0.9969654406195702,0.9985037960314077,0.9972027037208138,0.013454886492508561,0.00035349602129921984,0.6970598796318802,-0.6963528875892818,1.0,1.0,0.7818294002049004,1.2820421944965015,3.233610489888599,0.7636996373465209,0.8894837903065743,0.8743329008850491,0.06410210972482508,0.8069324872710488,6.944298348797149,-5.330433374255051,0.8787878787878788,0.8787878787878788,0.9509089278842727,True
22,9.10480261923051e-05,0.262568512514456,0.33564640482333197,0.9972943490203038,0.9986509101177501,0.9972827007288536,0.0131284256257228,0.009484648259718027,0.6670888937377899,-0.6481195972183538,1.0,1.0,0.7570830024890045,1.3166353810917248,2.2113271033108592,0.8894916852642836,0.9460437489378619,0.9014777705560681,0.06583176905458624,0.07191439469655354,4.403822962945328,-4.259994173552221,0.8181818181818182,0.8181818181818182,0.9413995926108475,False
23,8.977099034441616e-05,0.22258351276169963,0.2948745287696413,0.997911750945022,0.9989869750714356,0.997582689509003,0.011129175638084982,-1.7345841251202482e-05,0.5779367295472928,-0.5779714212297953,1.0,1.0,0.7440441350438701,1.3306241631507874,2.7926996988094004,0.8237466198883935,0.9149574210399032,0.9091855730552465,0.06653120815753936,0.4486980131178191,5.851277829984709,-4.953881803749071,0.8181818181818182,0.8181818181818182,0.9614427642140659,False
24,8.841919993438942e-05,0.2229524352657261,0.2808764189091726,0.9981053092601041,0.9990833516750737,0.997582689509003,0.011147621763286306,0.019681036472320557,0.5688456835876008,-0.5294836106429597,1.0,1.0,0.7283928469045838,1.3435728297089085,2.809319543925307,0.8216425481329361,0.9168678571339135,0.9091855730552465,0.06717864148544542,0.6066339124332775,5.9829934394583795,-4.769725614591824,0.8181818181818182,0.8181818181818182,0.9772220877441342,False
