cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.8571428571428572,4.120471162455423,7,2.8140152948243276
1,5.833333333333333,5.5499773025512695,6,0.8119507630666097
2,12.571428571428571,13.279427324022565,7,0.9102258001055036
3,17.22222222222222,17.497899691263836,9,0.9575332005818685
4,19.25,18.650099754333496,4,0.7835836410522461
