cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,3.692885160446167,7,1.874572651726859
1,18.166666666666668,6.419222990671794,6,11.747443675994873
2,37.142857142857146,9.977468626839775,7,27.16538851601737
3,57.833333333333336,24.787277936935425,6,40.684497117996216
4,69.42857142857143,24.36287988935198,7,52.218728474208284
