epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,5.909836545135036,6.517103819300335,-0.031177811391027488,0.1679172962657769,0.16924624195280524,0.2954918272567518,-1.1839427008773342,11.37703072739234,-13.74491612914701,0.06060606060606061,0.06060606060606061,6.111313051165957,6.154205210068646,6.731880762242596,-0.007381368706100622,0.3278164903513448,0.34768062739060895,0.3077102605034323,-0.7554797284743365,12.355655875344336,-13.866615332293009,0.029411764705882353,0.029411764705882353,5.665468024272545,True
2,3.25e-05,5.834798899563876,6.431407393128163,-0.004237238397737819,0.21598215577517998,0.18960684944786946,0.2917399449781938,-0.6482906630544951,11.893063099563921,-13.189644425672913,0.10606060606060606,0.10606060606060606,6.018111038208008,6.035451875013464,6.664749949036231,0.01260981814948281,0.5584291841123423,0.5503156362178228,0.30177259375067317,0.531782164293177,13.553043250416373,-12.48947892183002,0.058823529411764705,0.058823529411764705,5.533176878386853,True
3,4.375e-05,5.671007011875962,6.326791182381958,0.028167806201361834,0.5942344776585102,0.5803296276059777,0.2835503505937981,0.2147786978519324,12.608141981169188,-12.178584585465325,0.09090909090909091,0.09090909090909091,5.882935084718646,5.767469420152552,6.4809633904138035,0.06631534580274823,0.8272799101164959,0.8008907491742264,0.2883734710076276,1.0712783617131851,13.599228117947135,-11.456671394520765,0.058823529411764705,0.058823529411764705,5.26853895859391,True
4,5.4999999999999995e-05,5.17709341916171,5.818091139610742,0.17816369842095803,0.8401422783328815,0.7876186079205781,0.2588546709580855,0.089244929226962,11.491361916051453,-11.312872057597527,0.12121212121212122,0.12121212121212122,5.309930125149814,3.3268474831300625,4.178391393156689,0.6119038620611258,0.8863482548745504,0.8376499344490043,0.16634237415650313,0.7851357600268196,8.828904235166512,-7.258632715112872,0.2647058823529412,0.2647058823529412,2.868417149636091,True
5,6.625e-05,2.523068399140329,3.4681282345301203,0.7079786698407193,0.8746383725145886,0.8345338001137272,0.12615341995701645,0.2647596128059156,7.042454292547229,-6.512935066935397,0.3787878787878788,0.3787878787878788,3.109270946907275,2.474248577566708,3.4423907558393783,0.7365844443126106,0.8690189589523468,0.7498873796054718,0.1237124288783354,0.5805180633769316,7.230972483754485,-6.069936357000621,0.5,0.5,2.0185618910317618,True
6,7.75e-05,1.9379609064622358,3.0306217870341667,0.777008780548682,0.8819889983694292,0.8794819860329439,0.09689804532311179,0.09749452995531487,6.034438783916617,-5.839449724005988,0.6060606060606061,0.6060606060606061,2.445702551350449,2.43576113616719,3.4070215908196415,0.7419696116629538,0.8720904403112405,0.8125311578445726,0.1217880568083595,0.029947484240812415,6.7074518256744575,-6.647556857192832,0.38235294117647056,0.38235294117647056,1.96232010493895,False
7,8.875e-05,1.757308627619888,2.8094301069400083,0.8083712155353071,0.900709835801165,0.8952180362244018,0.0878654313809944,0.07687651027332652,5.581297577685359,-5.427544557138707,0.6363636363636364,0.6363636363636364,2.2675352454185487,2.2343441283001617,3.176576416425028,0.775694615507035,0.8880978522811199,0.9237276933007762,0.11171720641500808,-0.27003074042937336,5.9335228772700335,-6.47358435812878,0.4117647058823529,0.4117647058823529,1.7570136837003862,False
8,0.0001,1.4197514671267886,2.073154737498048,0.8956511379423366,0.9514741383485639,0.9334072537768089,0.07098757335633943,0.29887012640635174,4.319807720307364,-3.7220674674946603,0.696969696969697,0.696969696969697,1.9905215534296903,2.134274489739362,2.883621104407135,0.8151593550709128,0.9095405770322058,0.9355212652431009,0.1067137244869681,-0.11027286333196304,5.537490372090273,-5.7580360987542,0.4411764705882353,0.4411764705882353,1.6451535742510768,False
9,9.995288696830197e-05,1.1663760777675745,1.673186366806183,0.932030681572561,0.9687113392975734,0.9457952081828501,0.05831880388837872,0.21867613358931107,3.469992621010731,-3.0326403538321087,0.7121212121212122,0.7121212121212122,1.7384542696403735,1.7261343843796675,2.0713761710175116,0.9046240150067457,0.9525049362041247,0.952062898616751,0.08630671921898338,0.11902698348550235,4.172215910257445,-3.93416194328644,0.5,0.5,1.2893435403558553,True
10,9.98116375555414e-05,0.9236448497483225,1.3077779486688734,0.9584766579636544,0.9815589010717158,0.9783135884987081,0.04618224248741613,0.2059750845938018,2.7372279549488105,-2.325277785761207,0.8181818181818182,0.8181818181818182,1.4914727304921005,1.4164492417784298,1.8367774825507086,0.9250046773788834,0.962407172842727,0.9514502455288381,0.07082246208892148,-0.0886736652430366,3.5072124935992455,-3.684559824085319,0.6176470588235294,0.6176470588235294,1.0310248135497757,True
