cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,1.3998865612915583,7,0.833167199577604
1,6.375,5.697340041399002,8,1.1695997416973114
2,12.6,12.899476432800293,5,0.5042699813842774
3,16.428571428571427,16.983636174883163,7,0.6842151369367327
4,18.857142857142858,15.610288952078138,7,3.246853905064719
