fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10
1,8.656397539026598,12.473478116546262,0.7979955246728101,0.895799424331485,0.8248475564019506,0.08656397539026597,-1.807403003468233,22.38259832427169,-25.99740433120816,0.35294117647058826,0.5588235294117647
2,8.47563344782049,13.611675925684123,0.7561551882550448,0.8720355206524536,0.8421165641999367,0.08475633447820491,1.675917538729581,28.151812132991882,-24.799977055532718,0.5151515151515151,0.6666666666666666
3,7.804567163640803,8.960067768871065,0.8712260468646246,0.9373265736548413,0.9167169096353591,0.07804567163640802,0.2421323602849787,17.797451618411557,-17.313186897841597,0.2727272727272727,0.7272727272727273
