cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,1.3616341395037515,7,0.6924005278519222
1,6.375,5.9281934797763824,8,1.3215167820453644
2,12.6,13.425446796417237,5,0.8333706855773926
3,16.428571428571427,17.31938682283674,7,0.8908153942653111
4,18.857142857142858,17.77817099434989,7,1.0845625741141183
