fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,1.3302294568103903,3.177300485259499,0.7755923475133343,0.8952457287945608,0.8796166709710427,0.06651147284051952,-0.6460945790304857,5.4513013510045605,-6.7434905090655315,0.7647058823529411,0.7647058823529411,1.0224748391658067
2,1.293743200374372,3.1804819453583133,0.7714007257870639,0.8895081417856818,0.8641116845274431,0.0646871600187186,0.5812318017988494,6.709996979690291,-5.547533376092592,0.9090909090909091,0.9090909090909091,0.9453828336614551
3,1.3419749718723875,2.0723576352057163,0.887347252693785,0.9467237913065668,0.9379565124757199,0.06709874859361938,-0.34693231907757843,3.6575659967974854,-4.351430634952642,0.696969696969697,0.696969696969697,0.8856234492941035
