fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,2.403329493368373,3.768168385169767,0.6843675201193018,0.8712303498754461,0.8281538115863534,0.12016647466841865,-1.642873597495696,5.003826929083595,-8.289574124074987,0.5294117647058824,0.5294117647058824,1.947120306560514
2,2.236633719819965,3.1928708014942675,0.7696163425119795,0.8933650145076677,0.8150163338261553,0.11183168599099824,0.33903782295458246,6.561683565138234,-5.88360791922907,0.42424242424242425,0.42424242424242425,1.8073586776448094
3,3.4828488321015327,4.6548098045660495,0.4316494857195028,0.7909744159713648,0.882782599977148,0.17414244160507664,2.701169071775494,10.131337505898095,-4.728999362347108,0.36363636363636365,0.36363636363636365,3.051432698573729
