cal_bin,mean_true,mean_pred,count,mean_abs_error
0,3.7142857142857144,3.495026315961565,7,2.1152999060494557
1,18.166666666666668,12.20000946521759,6,6.603391210238139
2,37.142857142857146,44.713793890816824,7,11.4809878213065
3,57.833333333333336,66.49616622924805,6,9.402290344238281
4,69.42857142857143,68.1190414428711,7,9.323589869907924
