epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
1,1.3125778215100068,1.0011168637696435,0.5294117647058824,0.3244536461927766,0.37614678899082576,0.7048008171603677,0.6875,1.0,0.8148148148148148,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.35294117647058826,1.0,0.5217391304347826,6,1.0,0.16666666666666666,0.2857142857142857,6,True
2,0.8249718407187799,1.2519960807526813,0.38235294117647056,0.3314118629908104,0.2379935965848452,0.5198744769874477,0.6666666666666666,0.18181818181818182,0.2857142857142857,11,0.23076923076923078,0.5,0.3157894736842105,6,0.0,0.0,0.0,5,0.4166666666666667,0.8333333333333334,0.5555555555555556,6,0.5,0.5,0.5,6,False
3,0.5328793959184126,1.4189119317075785,0.5,0.48921568627450973,0.3751351351351351,0.6308360477741585,0.6666666666666666,0.36363636363636365,0.47058823529411764,11,0.2727272727272727,0.5,0.35294117647058826,6,0.3333333333333333,0.2,0.25,5,0.5454545454545454,1.0,0.7058823529411765,6,1.0,0.5,0.6666666666666666,6,False
4,0.44070938079796657,1.6038766992442748,0.4411764705882353,0.4182539682539682,0.2985884907709011,0.5844444444444444,0.5714285714285714,0.36363636363636365,0.4444444444444444,11,0.2,0.3333333333333333,0.25,6,0.5,0.4,0.4444444444444444,5,0.5,1.0,0.6666666666666666,6,1.0,0.16666666666666666,0.2857142857142857,6,False
5,0.2908864208054964,1.6820284057846842,0.47058823529411764,0.40898268398268395,0.3237569060773481,0.638663967611336,0.6,0.5454545454545454,0.5714285714285714,11,0.2,0.16666666666666666,0.18181818181818182,6,0.0,0.0,0.0,5,0.5,0.8333333333333334,0.625,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,False
6,0.30226489003898216,1.9507733864874086,0.47058823529411764,0.43747918747918746,0.3237569060773481,0.6132368148914167,0.6,0.5454545454545454,0.5714285714285714,11,0.14285714285714285,0.16666666666666666,0.15384615384615385,6,0.3333333333333333,0.2,0.25,5,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.6,0.5,0.5454545454545454,6,False
7,0.2716367680391278,1.628372983754996,0.5,0.4832034632034632,0.3669222343921139,0.6089813800657173,0.6666666666666666,0.5454545454545454,0.6,11,0.25,0.3333333333333333,0.2857142857142857,6,0.3333333333333333,0.4,0.36363636363636365,5,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,1.0,0.3333333333333333,0.5,6,False
8,0.22214944394672234,1.7900151075993884,0.4411764705882353,0.4026107226107226,0.2853982300884955,0.5663265306122449,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.2,0.16666666666666666,0.18181818181818182,6,0.2857142857142857,0.4,0.3333333333333333,5,0.5,0.3333333333333333,0.4,6,0.42857142857142855,0.5,0.46153846153846156,6,False
9,0.15516281452763714,2.155143709727289,0.4117647058823529,0.4052991452991453,0.26247288503253796,0.53717277486911,0.5714285714285714,0.36363636363636365,0.4444444444444444,11,0.2222222222222222,0.3333333333333333,0.26666666666666666,6,0.2,0.2,0.2,5,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.5,0.5,0.5,6,False
10,0.1120904600579348,2.204291899707374,0.4117647058823529,0.35879851143009034,0.2568306010928961,0.579381443298969,0.625,0.45454545454545453,0.5263157894736842,11,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,0.0,0.0,0.0,5,0.4166666666666667,0.8333333333333334,0.5555555555555556,6,0.6,0.5,0.5454545454545454,6,False
