fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,5.941520466524012,9.005054106494478,0.8947169384327778,0.9514276761918234,0.916667299217088,0.05941520466524012,-2.730263766120462,14.088850065810398,-19.549377598051322,0.6470588235294118,0.7647058823529411,5.847113284413867
2,5.544917720736879,10.163733495049147,0.8640444766520431,0.9341637821584471,0.8914651670011499,0.05544917720736879,-0.17869464556376138,19.739143864622264,-20.09653315574979,0.7575757575757576,0.8484848484848485,5.273259436369243
3,7.839120633674391,10.592784934896583,0.820019377774275,0.9310025794756138,0.9340152627781922,0.0783912063367439,1.1605211893717449,21.79740235193601,-19.47635997319252,0.5151515151515151,0.6666666666666666,7.534269361830119
